id,title,authors,venue,year
13998,foreword,cm earnshaw,"bt technology journal ,",1998.0
14008,ber performance in wavelength packet switched wdm systems during nano-second wavelength switching,"a dantcha , lp barry , j murphy , j dunne , t mullane ,",,
14020,a proposal for an xml data definition and manipulation language,"b shamkante , s navathe",vldb conference .,
14030,the pretenure years : a longitudinal perspective,"d olsen , md sorcinelli","new directions for teaching and learning ,",1992.0
14032,an introduction to policy management,"ja clark , j mcdonald","bt technology journal ,",2005.0
14051,"sorting , grouping , and duplicate elimination in the advanced information management prototype . pmg","g saake , v linnemann , p pistor , l wegener",proc . 15 int . conference on very large databases,
14074,the adjustment of the drachma exchange rates,k varvaressos,,1953.0
14080,bayesian detection of wi-fi transmitter rf fingerprints,"n serinken , o ureten","electronic letters ,",
14087,fast algorithm to find frequent item . sets for mining of association rules,"xp du , k kaneko , a makinouchi","proc . int conf info society in the 21st century : emerging & hellip ; ,",
14090,"a-type granites : geochemical characteristics , discrimination and petrogenesis","jb whalen , kl currie , bw chappell","contributions to mineralogy and petrology ,",1987.0
14096,feynmanâ ?? s operational calculi for noncommuting systems of operators : spectral theory,"b jefferies , gw johnson",,
14120,the scattering of light and other electromagnetic radiation academic,m kerker,"new york ,",
14122,bringing pictorial space to life : computer techniques for the analysis of paintings,"a criminisi , m kemp , a zisserman",,
14133,one { two { tree ( s ) and sylow subgroups of sn,"m abert , p diaconis","technical report , department of mathematics , stanford university",
14135,guidance and control of ocean vehicles,ti fossen,,
14138,the irradiance jacobian for partially occluded polyhedral sources,j arvo,"proceedings of siggraph ,",1994.0
14140,ming frequent patterns without candidate generation,"p hanj , y yin","dallas , tx , usa : proc . 2000 acm-sigmod int . conf . on & hellip ; ,",
14153,"the ramsey number r ( c ~ 7 , c ~ 7 , c ~ 7 )","r faudree , a schelten , i schiermeyer","discussiones mathematicae graph theory ,",2003.0
14155,"software for information storage and retrieval tested , evaluated and compared . pt ii : classical","eg sieverts , m hofstede , ph haak , p nieuwenhuysen ,","electronic library ,",1991.0
14157,quoted dialogues in kalapalo narrative discourse,e basso,"see ref ,",
14164,the sun drops its torchâ ?? 1994,"ja gillerman , r terry","proceedings of the second acm international conference on & hellip ; ,",1994.0
14178,lattice-based access control models,rs sandhu,,
14197,implementing data cubes efficiently . a flfll version of lhis paper . at http://db,"v harinarayan , a rajaraman , jd ullman",stanford . edu/pllb/harinarayan / 1995/cub e.,
14218,irrigation water consumption through remote sensing,"t alexandridis , y chemin","comparison at ,",
14225,an efficient probabilistic public-key block encryption and signature scheme based on el-gamal 's,"se rodabaugh , hm sun , t hwang","proceedings 25 th annual 1991 ieee international carnahan & hellip ; ,",1991.0
14242,japanese firms banking on micros .,k tanaka,"computerworld. ,",1984.0
14260,trace element determinations in food and biological samples using icp-ms,"sa baker , dk bradshaw , nj miller-ihli","at . spectrosc ,",
14261,psychologia spoå?eczna,"e aronson , td wilson , rm akert","serce i umyså ? ,",
14281,an extensible object-oriented approach to databases for cad/vlst,"h afsarmanesh , d knapp , d mcleod , a parker","proceeding ~ of the 11th vldb conference , vldb endowment ,",
14286,network performance effects of http/1 .1,"h frystyk , j gettys , a baird-smith , e prud '",proceedings of acm,
14305,oasis : an online and accurate technique for local-alignment searches on biological databases,"c meek , j patel , s kasetty",proceedings of the conference on very large databases ( vldb,
14307,needed : graphics standards .,t clarkson,"computerworld. ,",1985.0
14342,weir,s reis,"san diego , california ,",
14353,"bilder in der landeskunde , lang , mã 1/4 nchen , 1996","d macaire , w hosch",,
14361,the execube approach to massively parallel processing,pm kogge,proc . intâ ?? l conf . parallel,
14398,hydroinformaticsâ ?? 94,"a verwey , aw minns , v babovic , c maksimovic","isbn ,",
14405,theory of magnetic circuits for nonlinear magnetic fields in electromagnetic devices,y saito,"procs . second inter . sym . inno . nu . ana . appl . eng . scis. , & hellip ; ,",
14414,new paradigms for constructing symmetric encryption schemes secure against chosen-ciphertext attack,a desai,"lecture notes in computer science ,",2000.0
14423,security in statistical databases for queries with small counts,fy chin,"acm transactions on database systems ,",1978.0
14428,modeling hot spots in database systems ( extended abstract ),"w wang , m hsu , e pinsky","proceedings of the tenth acm sigact-sigmod-sigart symposium & hellip ; ,",1991.0
14430,lateral inhibition through delta-notch signaling : a piecewise affine hybrid model,"r ghosh , cj tomlin","lecture notes in computer science ,",2001.0
14435,"and 4 , ( cd-rom , c2001 by intellectual reserve , inc. ) , ''","us census , l county , d kentucky",,
14436,on counting ac 0 circuits with negated constants,"a ambainis , dam barrington , h lethanh","proceedings of the 23rd international symposium on & hellip ; ,",
14442,query caching and optimization in distributed media systems,"s adali , ks candan , y papakonstantinou , vs",proc . of,
14456,plan selection based on query clustering,"a ghosh , j parikh , vs sengar , jr haritsa","vldb ,",2002.0
14458,relational specifications of infinite query answers,j chomicki,,
14485,system testing : implications of requirements specifications,a davis,"information and software technology ,",
14516,structure and semantics in oodb class specifications,"j geller , y perl , ej neuhold","acm sigmod record ,",1991.0
14517,an adaptive query execution engine for data integration,"z ives , d florescu , m friedman , a levy , d weld","proc . of acm sigmod conf . on management of data ,",1999.0
14525,icarus corporation : rockville,ip evaluator,,
14531,ocr and electronic mail .,pf polizzano,"computerworld. ,",1983.0
14542,"query graphs , implementing trees , and freely-reorderable outerjoins",a rosenthal,,
14546,a structured english query language,"dd chamberlin , fbs raymond","proc . acm-sigmod ,",
14547,the fourth district addressed a road impact fee ordinance that was imposed by palm beach county upon,i hollvwood,id .,
14557,guest editorial,aw czarnik,"acc . chem . res ,",
14561,"guerriers du sel , sauniers de la paix",fm renard-casevitz,"see ref ,",1993.0
14571,computing the ambiguity function on various domains,"l auslander , i gertner",submitted for,
14572,understanding ` variation ' in component-based development : case findings from practice,m lycett,"information & software technology ,",2001.0
14593,nonequilibrium numerical simulation of radiation cooled arcjets,"s miller , m martinez-sanchez",proceedings of the 23rd international electric propulsion,
14594,enzyme activities in muscles of seasonally acclimatized house finches,"c carey , rl marsh , a bekoff , rm johnston , am olin","see ref ,",
14596,harvard university press,c gilligan,,
14606,mining exceptions and quantitative association rules in olap data cube,q chen,,1999.0
14623,wha ! is-a is and isn ` i : an analysis of taxonomic links in semantic nelworks,rj brachman,"ieee computer ,",
14626,"computational topology of equivariant maps from spheres to complement of arrangements , arxi v : math","p blagojevic , s vrecica , r zivaljevic",,
14627,mitra and c. buckley . improving automatic query expansion,as mandar,"proceedings of acm sigir ,",
14635,lh-linear hashing for distributed files,"w litwin , ma neimat , da schneider",,
14662,prefix path streaming : a new clustering method for optimal holistic xml twig pattern matching,"t chen , tw ling , cy chan",,
14663,a formal definition of the relational model,cj date,"acm sigmod record ,",1982.0
14672,decision-making prowess,l fried,"computerworld ,",
14676,c. pu . a practical and modular implementation of extended transaction models,rsb bp951,"technical report ogi-cse95-004 , department of computer science",51.0
14690,use of iron oxide-coated media for nom sorption and particulate filtration,"yj chang , cw li , mm benjamin","university of washington ,",
14697,h. korth database system issues in nomadic computing,r alonso,"proceedings of the acm sigmod conference on the management & hellip ; ,",
14714,center college of kentucky .,rl morrill,"new directions for higher education ,",1988.0
14715,flora i vegetaciã ³ de les valls dâ ? cents espot i de boã,"e carrillo , jm ninot","vol . i ,",
14717,literacy impact studies in solomon islands and vanuatu,g singh,"international journal of educational research ,",2001.0
14728,why context should not count,g king,"political geography ,",1996.0
14731,supplemental instruction : from small beginnings to a national program,ge widmar,"new directions for teaching and learning ,",1994.0
14741,a logic of object-oriented programs,"m abadi , krm leino","lecture notes in computer science ,",2003.0
14743,"efficient topology-aware overlay network . acm computer communications review , 33 ( 1 ) : 101â ?? 106 , jan","m waldvogel , r rinaldi",proceedings of acm hotnets-i ( october,
14757,what should a wildebeest say ? interactive nature films for high school classrooms,"bk smith , bj reiser",,
14758,tpm med erfarenhet frã ¥ n volvo,"b johansson , c nord , b pettersson",,1997.0
14761,direct diode laser welding of aerospace alloys,"sw williams , g scott , nj calder","laseropto-stuttgart - ,",2001.0
14767,cerebrospinal fluid fistula : the identification and management in pediatric temporal bone fractures .,"w mcguirt , s stool","journal of emergency medicine ,",1996.0
14777,road warriors : 11 laptops battle it out,pc magazine,"pc magazine ,",
14780,ã cents â ? ¬ å?incremental maintenance for materialized views over semistructured dataã cents â ? ¬ â ?,"s abiteboul , j mchugh , m rys , v vassalos , jl",proc . of the 24th vldb,
14792,content-based browsing of video sequences,"f arman , r depommier , a hsu , my chiu",,
14820,"synchronization of the neural response to noisy periodic input , 1999","an burkitt , gm clark",,
14831,monitors and concurrent pascal : a personal history,p brinch hansen,"2 ndacm conference on the history of programming languages ,",
14843,multiple steady states in azeotropic and reactive distillation,te guttinger,,1998.0
14863,personal conversation,c ballinger,"san diego , california ,",
14867,impacts of information systems : four perspectives,vj symons,"information and software technology ,",1991.0
14871,generation of turkish surface form from a morphemic lexicon,bk ol-ayan,,2000.0
14873,providing role models online : telementoring gives students real-life connections in science and,d bennett,"electronic learning ,",1997.0
14881,"coping , stress , and social resources among adults with unipolar depression","ag billings , rh moos","journal of personality and social psychology ,",1984.0
14906,patterns in strategy formation,h mintzberg,"management science ,",1978.0
14928,using raster approximations for processing of spatial joins,g zimbrã # o,,
14936,the piazza peer data management project,i tatarinovâ ? ¦,"sigmod record ,",2003.0
14942,financial directory of greek companies ( series ),i hellas,"athens , greece ,",
14962,teach kids economics and they will learn,"jd laney , mc schug","social studies and the young learner ,",1998.0
14967,a tool for vision based pedestrian detection performance evaluation,"m bertozzi , a broggi , p grisleri , a tibaldi",,
14969,a thin film capacitive tactile normal/shear force array sensor,"ac troy , cl ren","proc . ieee-iecon , 21st int . conf . industrial electronics , & hellip ; ,",
14982,cross-cultural consensus in personality judgments,"l albright , te malloy , q dong , da kenny , x fang , l","journal of personality and social psychology ,",1997.0
14988,what are they thinking,n king,"pc magazine ,",
15006,report on the 1st international symposium on the applications of constraint databases ( cdbâ ?? 04 ),"b kuijpers , p revesz","sigmod record ,",2005.0
15020,neptune : a hypertext system for cad applications,"n delisle , m schwartz",proceedings of the 1986 acm sigmod international conference,
15025,design by morphogenesis,"c hoile , r tateson","bt technology journal ,",2000.0
15028,further specification of the five robust factors of personality,"jm digman , j inouye","journal of personality and social psychology ,",
15038,efficient mining for fuzzy implication-based association rules in quantitative databases,"g chen , p yan , ee kerre","international journal of general systems ,",2004.0
15048,evaluation of urinary nmp22 ( nuclear matrix protein 22 ) as a diagnostic marker for urothelial cancer,"h akaza , n miyanaga , t tsukamoto , s ishikawa , r","gan to kagaku ryoho ,",1997.0
15053,quasi-experimental analysis : a mixture of methods and judgment,ds cordray,"new directions for program evaluation ,",1986.0
15063,"the galileo imaging team , 1998 . cryovolcanism on ganymede : evidence in bright terrain from galileo","jw head , r pappalardo , j kay , g collins , l",proc . lunar planet . sci . conf . 29th .,
15066,"seeger : , b. 2003 . an optimal and progressive algorithm for skyline queries","d papadias , y tao , g fu",proceedings of the acm sigmod international conference on,
15077,the prolog phenomenon,d mcdermott,"acm sigart bulletin ,",1980.0
15088,symbolic racism versus racial threats to the good life,"dr kinder , do sears","journal of personality and social psychology ,",1981.0
15089,web opac interfaces : an overview,br babu,"electronic library ,",2000.0
15106,storing semi-structured data with stored,"dm fernandez , d suciu","& hellip ; , pennslyvania : proceedings of the acm sigmod conference ,",
15107,substantive due process and parental corporal punishment : democracy and the excluded child,mk kearney,"san diego law review ,",1995.0
15111,an ultra highly available dbms,"so hvasshovd , se bratsberg , o torbjoernsen",,
15139,beliefs concerning the features of constrained behavior : a basis for the fundamental attribution,"ag miller , w ashton , m mishal","journal of personality and social psychology ,",
15147,cad of rectangular microstrip antennas,v schejbal,"radioengineering-prague - ,",1999.0
15155,hypothalamic neurons responding to changes in hypothalamic and ambient temperatures,rf hellon,"see ref ,",
15169,effect of cep-751 ( kt-6587 ) on neuroblastoma xenografts expressing trkb,"ae evans , kd kisselbach , x liu , a eggert , n",,
15172,genetic and biochemical studies on neurospora conidia germination and formation,s brody,"see ref ,",
15173,technology in america : education,c wood,"pc magazine ,",
15195,optimization and evaluation of generalized top queries,"p ciaccia , r cornacchia , a ghidini",,
15196,learning multi-digit multiplication by modeling rectangles,a izsã ¡ k,"proceedings of the 23rd annual meeting of the north american ,",
15204,"heraclitus [ alg , c ] : elevating deltas to be first-class citizens in a database programming language","s ghandeharizadeh , r hull , d jacobs","unpublished manuscript ,",
15210,recombinant human insulin-like growth factor i ( rhigf-i ) for amyotrophic lateral sclerosis/motor,"jd mitchell , jh wokke , gd borasio","cochrane database syst . rev ,",2002.0
15211,"some remarks on a paper by adiba , et . al. on '' issues in distributed data base management systems : a",h schneider,"conf . on vldb proceedings supplement : panelists &#39; statements , & hellip ; ,",
15213,chuv ( 1999 ) xml-based information mediation with mix,"ga baruck , mr ludascherb , y papakonstantinou , p",proceedings of,
15218,spatial audio technology for telepresence,"mp hollier , an rimmell , d burraston","bt technology journal ,",1997.0
15244,optimum reorganization points for linearly growing files,wg tuel,"acm transactions on database systems ,",1978.0
15275,biochemical actions,brg williams,"see ref ,",
15285,literary resources for teachers and students who compute,"sl field , ld labbo","social studies and the young learner ,",1999.0
15302,data base recovery at cmic .,nj giordano,,
15303,research and practice in federated information systems,"mr ii , gj houben , rd kutsche , k subieta , b rieger","sigmod record ,",2000.0
15315,characterization of phase and frequency instabilities in precision frequency sources - fifteen years,j rutman,"ieee , proceedings ,",1978.0
15317,"directplay 8 overview , microsoft corporation , may 2001 msdn",b di benedetto,microsoft .,
15328,protein fingerprinting as a complementary tool for the classification of pseudomonas bacteria,", j eichel , t lewicka",,
15331,tastes likeâ ? ¦,m ciglar,"proceedings of the 13th annual acm international conference & hellip ; ,",2005.0
15338,admission control schemes to provide class-level qos in multiservice networks,"s kalyanasundaram , ekp chong , nb shroff","computer networks ,",2001.0
15344,wavelet synopses with error guarantees,"g minos , bg phillip","proceedings of acm sigmodâ ?? 2002 ,",
15350,"vs , and srivastava , d. what can hierarchies do for data warehouses","hv jagadish , l lakshmanan","proc . of vldb ,",
15365,contrast plots and p-sphere trees : space vs. time in nn searches,"j goldstein , r ramakrishnan","proc . very large data bases conf . ( vldb &#39; 00 ) ,",
15370,higher education in corporate readaptation .,rr sims,"new directions for higher education ,",1988.0
15382,1995 . generalized search trees for database systems,"jm hellerstein , jf naughton , a pfeer",proc . 21th int . conf . on very large data,
15390,analysis of the spatial dynamics of fission product emission from vvã?r fuel elements in transient,"vm romanov , dv pankratov , lm luzanova , pd","at . energ ,",
15392,pseudo column level locking,n ponnekanti,"& hellip ; , 2001 . proceedings . 17th international conference on ,",2001.0
15401,data base provides instant credit reports to lenders .,b wilkins,"computerworld. ,",1984.0
15407,"a framework for holistic life-cycle design : the integration of performance , economic , manufacturing","d wallace , d favrat , t tomiyama , h ishitani","technical report , massachusetts institute of technology ,",
15420,websom-self-organizing maps of document collections,"t honkela , s kaski , k lagus , t kohonen","proceedings of wsom ,",1997.0
15425,temporal slicing in the evaluation of xml queries,"d gao , rt snodgrass","proceedings of the international conference on very large & hellip ; ,",2003.0
15427,management of a remote backup copy for disaster recovery,"rp king , n halim , h garcia-molina , ca polyzois","acm transactions on database systems ,",1991.0
15433,endothelial-derived relaxing factors : focus on nitric oxide,"sm gardiner , t bennett","see ref ,",
15443,compressing historical information in sensor networks,"a deligiannakis , y kotidis , n roussopoulos","proceedings of the 2004 acm sigmod international conference & hellip ; ,",2004.0
15447,epicentric foundation server 4.0,rv dragan,"pc magazine , august ,",
15451,adaptive time-frequency representation for sound analysis and processing,"f jaillet , b torresani",,
15452,language as a factor affecting follow-up compliance from the emergency department,"er enguidanos , p rosen","journal of emergency medicine ,",1997.0
15465,mobility support in ip cellular networksâ ?? a multicastâ ?? based approach,a festag,,
15466,emissions of volatile organic compounds ( voc ) from wood,f englund,"report i ,",
15467,mapping the dimensions of project success,"aj shenhar , o levy , b dvir","project management journal ,",1997.0
15469,e ective use of large ram diskless workstations with the v virtual memory system,d cheriton,"technical report , dept. of computer science , stanford university",
15474,evidences for the west china cratons and its evolution,"x yuan , y zho , c zhang","proc . 29th int . geol . congr . part b ,",
15475,hankel operators and continuity properties of best approximation operators,vv peller,"algebra i analiz ,",
15492,cardiac transplant atherosclerosis,me billingham,transplant,
15516,appointment of strategic mentor consultantâ ??,icvt update,,
15521,a simple invariance principle,s chatterjee,,2005.0
15529,antifibrinolytic drugs for acute traumatic injury,"t coats , i roberts , h shakur","cochrane database syst rev ,",2004.0
15531,vaginal prostaglandin ( pge2 and pgf2a ) for induction of labour at term,"aj kelly , j kavanagh , j thomas","cochrane database syst rev ,",2001.0
15533,a cognitive model for minspeak,nw bray,"5th annual minspeak conference , seattle , washington , & hellip ; ,",
15536,iteration and abstract data types,jd eckart,"acm sigplan notices ,",1987.0
15538,low cost approach to realize novel detectors for color recognition,"d knipp , h stiebig , b rech , h wagner","procs . internat . congress on imaging science ( icps ) , antwerp & hellip ; ,",
15547,soil nitrogen changes in farming systems in the humid tropics,wv bartholomew,"see ref ,",
15568,flexible relations-operational support of variant relational structures,"c kalus , p dadam","proceedings of the international conference on very large & hellip ; ,",1995.0
15588,"the whitehead group of the novikov ring , e-print : math","av pajitnov , a ranicki","at/0012031 ,",
15591,introduction to solid state physics,c kittel,,
15604,the process of magnetization by chemical change,g haigh,"phil . mag ,",
15614,"punitive awards after bmw , a new capping system , and the reported opinion bias","t eisenberg , mt wells","wisconsin law review ,",1998.0
15643,the interplay of affect and cognition in attitude formation and change,k edwards,"journal of personality and social psychology ,",
15645,degeneration of abelian varieties,"g faltings , cl chai",,1990.0
15666,e-services,t stafford,"communications of the acm ,",2003.0
15668,"fossil fuels : the decade of surplus , syd and arthur",d spooner,"geography ,",
15673,calculation of energetic heliospheric ion spectra in the kev-to-mev range based on simultaneous,"a dworsky , hj fahr",,
15686,"qos in packet networks , basic mechanism and directions","r guerin , v peris","computer networks ,",
15694,the incorporation of technology in interaction : technological innovations in calls to directory,m wakin,,1996.0
15710,telecommunications network total cost of ownership and return on investment modelling,"am elvidge , j martucci","bt technology journal ,",2003.0
15713,afc programmer 's guide,sr davis,,1998.0
15719,research proposal : conditioned taste aversion : a technique to reduce red fox predation at piping,lh mcivor,"md ,",
15721,take the linkages among the innovative factors as enterprises ' tech-interface tactics : the,"z jizhong , t chaoying","& hellip ; of the third international conference on management of & hellip ; ,",
15733,two patterns for web services security,eb fernandez,,
15737,dialogue and collaboration as keys to building innovative educational initiatives in a knowledge -,ml walshok,"new directions for adult and continuing education ,",1999.0
15747,updated compendium on the success of passage of small fish through turbines . section i : 1-201 .,mc bell,"us army corps of engineers , seattle , washington ,",
15752,academic press,"t process , e impact","san diego , ca ,",
15754,recovery of object-oriented design from existing data-intensive business programs,"hbk tan , tw ling","information and software technology ,",1995.0
15757,corbaservices : common object services specification,r edition,,
15765,indigenous movement representations in transnational circuits : tales of social capital and poverty,"s radcliffe , n laurieâ ? ¦","american association of geographers annual conference , new & hellip ; ,",
15767,reconstructing introductory psychology .,dg winter,"new directions for teaching and learning ,",1984.0
15776,symptomatic interarticular migration of glenoid suture anchors,"md silver , jp daigneault","arthroscopy-new york - ,",2000.0
15780,research methodologies and the doctoral process,"jw creswell , ga miller","new directions for higher education ,",1997.0
15781,programming microsoft visual basic 6.0,f balena,,1999.0
15793,total phenolics and antiradical efficiency of rice bran extracts,"fd goffman , c bergman",proc 29th rice technical workshop group,
15796,a rule-based view of query optimization,jc freytag,"proceedings of the 1987 acm sigmod international conference & hellip ; ,",1987.0
15798,bayesian theory,"jm bernardo , afm smith",,
15846,"automated analysis of software requirements , university of maryland at college park , college park",jm atlee,"md ,",
15847,query algebra and optimization for relational top-k queries,"c li , k chang , i ilyas , s song",,2005.0
15853,it paradox number,pa strassmann,"computerworld ,",1999.0
15856,a novel validity index for determination of the optimal number of clusters,"dj kim , yw park , p dong-jo",,
15861,caching technologies for web applications,c mohan,"vldb ,",2001.0
15862,schemasql : a language for interoperability in multiple relational databases,"lv lakshmanan , f sadri , in subramanian",,1996.0
15868,querying heterogeneous sequence databases in computer networks,l tuomimaki,"msc thesis , department of computer science , university of",
15871,managing change in higher education .,jd millett,"new directions for higher education ,",1977.0
15873,some viscous flow problems,b squire,"phil . mag ,",
15874,a business contracting model for tina architecture,f daoud,"electronic markets ,",1998.0
15891,on the scalability of fair queueing,"a kortebi , l muscariello , s oueslati , j roberts",,
15895,multipoint communications-the key to groupworking,"wj clark , j boucher","bt technology journal ,",1994.0
15901,chemical restraint for the agitated patient in the emergency department : lorazepam versus droperidol,"jr richards , rw derlet , dr duncan","journal of emergency medicine ,",1998.0
15906,recent publications by ibm authors,"g locking , pru write-ahead , crl bit , em studies ,","acm transactions on database systems ,",1992.0
15942,"information intelligence : metadata for information discovery , access , and integration","r hauch , a miller , r cardwell","proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0
15953,eine deklarative komponentenarchitektur und interaktionsbausteine fã 1/4 r dreidimensionale multimediale,r dachselt,,
15955,speech transmission over digital mobile radio channels,"p barrett , rm voelcker","bt technology journal ,",1996.0
15976,vol,n york,"i ,",
15993,plasticity for structural engineers,"wf chen , dj han",,1988.0
16003,the coat colors of mice,wk silvers,,1979.0
16030,introduction to the special issue on kernel methods,"n cristianini , j shawe-taylor , rc williamson","journal of machine learning research ,",2001.0
16039,"modular synthesis of ï ? - acceptor cyclophanes derived from 1 , 4 , 5 , 8-naphthalenetetracarboxylic","g chen , jt lean , m alcalã ¡ , te mallouk","acc . chem . res ,",1997.0
16064,group learning in workshops,am will,"new directions for adult and continuing education ,",1997.0
16067,logic-based modeling of dynamic object systems,"j meseguer , x qian","proc . of the 1993 acm sigmod int . conf . on management of & hellip ; ,",
16068,"banuozden , and avi silberschatz.â ?? resourceschedulingin enhancedpay-per-view continuousmedia",mn garofalakis,proceedings of the 23rd international conferenceon very,
16069,asymptotic laplace transforms and evolution equations,"g lumer , f neubrander",,
16082,mafiaâ ?? an active mail-filter-agent for an intelligent document processing support,"e lutz , hv kleist-retzow , k hoernig","acm sigois bulletin ,",1990.0
16097,triage assessment tool,ja rowe,"journal of emergency nursing ,",1992.0
16109,how do educational leaders interpret the multiple accountabilities they face ?,"w firestone , d shipps","unpublished manuscript ,",2003.0
16116,"sur les liaisons entre les grandeurs al eatoires , ''",s bernstein,"proc . int . cong . of math. , zurich , switzerland ,",
16117,moral judgment and college curricula .,mj collins,"new directions for teaching and learning ,",1988.0
16119,effects of fuels with a low aromatic content on diesel engine exhaust emissions,"n ladommatos , z xiao , h zhao","proceedings-institution of mechanical engineers part d & hellip ; ,",2000.0
16129,mt 2003 . processing sliding window multi-joins in continuous queries over data streams,lo golab,proc . of the conf . on very large databases,
16130,"permafrost-affected soils in the pangnirtung pass area , baâ ? n island , canada","g broll , g mueller , c tarnocai","proceedings , seventh international conference on permafrost . & hellip ; ,",
16152,the west and american ideals .,fj turner,,1914.0
16154,thinking objectively accomplishing software stability,m fayad,"communications-acm ,",2002.0
16165,the bay of bengal monsoon,cs ramage,"proc . of seminar at bombay . bombay , india ,",
16175,immunocytochemical investigation of hepatitis b virus-associated antigens in cases of liver,"m iwai , m kashiwadani , t okuno , t takino , y ibata","the histochemical journal ,",1988.0
16179,ã cents â ? ¬ å?dynamat : a dynamic view management system for data warehousesã cents â ? ¬ â ?,"y kotidis , n roussopoulos",proc . of the acm sigmod,
16204,tuning red for web traffic,"mck jeffay , d ott , f smith","proceedings of acm/sigcomm ,",
16215,event tracking,"j allan , v lavrenko , r papka","ciir technical report ir-128 , university of massachusetts",
16223,efficient algorithm for evaluating multiple xpath expressions,"m yuriyama , h nakamura",vldb,
16231,technical overview of the common language runtime ( or why the jvm is not my favorite execution,"e meijer , j miller",,
16235,the accountability litmus test : long-term performance improvement with contained costs,bn albright,"new directions for higher education ,",1995.0
16242,clustering categorical data based on information loss minimization,"p andritsos , p tsaparas , rj miller , kc sevcik",,
16257,rapid sociocultural change and high blood pressure,"am ostfeld , da d'atri","see ref ,",
16274,database research at bilkent university,ã ? ulusoy,"sigmod record ,",2005.0
16289,transformation from html to xml : methodology and tools,"l bishay , jw rahayu , d taniar","submitted for publication ,",
16290,a password authentication scheme based upon rabinâ ?? s public-key cryptosystem,"cc chang , lh wu",proc . int . conf . systems,
16291,cost of uncertainty about controlled objects,olr jacobs,,
16301,boston metropatterns : a regional agenda for community stability in greater boston .,m orfieldâ ? ¦,"metropolitan area research corporation ,",
16306,beyond market baskets : generalizing association rules to correlations,"b sergey , m rajeev , s craig","proceedings of the acm sigmod international conference on & hellip ; ,",
16307,the challenge of serving teenage mothers : lessons from project redirection,df polit,,1988.0
16308,"netra : a toolbox for navigating large image databases , ieee int ' l conf","wy ma , bs manjunath","image process. , santa barbara , california ,",
16311,editor 's notes,tw banta,"implementing outcomes assessment : promise and perils . new & hellip ; ,",
16312,development and evaluation of a hybrid piezoelectric actuator for advanced flap control technology,"p jaenker , v kloeppel , f hermle , s storm , m","european rotorcraft forum , 25 th , rome , italy , proceedings. ,",1999.0
16321,magnetic bubble technology,ah eschenfelder,,1980.0
16325,structure and function of novel engineered thin films,dy takamoto,,1999.0
16326,social service organizations and welfare reform,"bl fink , r widom",,
16357,sqlem : fast clustering in sql using the em algorithm,c ordonez,,
16362,theoretical and empirical results in program testing,"t budd , r demillo , r lipton , f sayward","proc . 9th acm popl , january ,",
16364,analytics on demand : the zero latency enterprise,c white,"intelligent enterprise-san mateo - ,",2001.0
16367,"changes in the region of the choriocapillaris in ageing and degeneration shimizu , k oosterhuis , j",sh sarks,"proceedings of the 23rd concilium ophthalmologicum , kyoto , & hellip ; ,",
16374,introduction to constraint databases,b kuijpers,"acm sigmod record ,",2002.0
16377,origin of vacancy loops observed in pure and impure aluminum irradiated by fast neutrons,"a risbet , v levy","phil . mag. ,",1975.0
16379,"the outsider : prejudice , group conflict and politics in modern italy","pm sniderman , a schizzerotto , t piazza , p peri","unpublished manuscript ,",
16388,adaptive webview materialization,"a labrinidis , n roussopoulos",,
16400,"67 , 821â ± 828 ; d ) gr desiraju","ad hamilton , j chem","acc . chem . res ,",
16403,patches of different types for carotid patch angioplasty,"c counsell , c warlow , r naylor","cochrane database syst rev ,",2000.0
16425,supplemental instruction sessions in college algebra and calculus,"sl burmeister , jm carter , lr hockenberger , pa","new directions for teaching and learning ,",1994.0
16426,second thoughts on the teaching of contemporary literatures,h gregory,"wisconsin studies in contemporary literature ,",1964.0
16433,recovering binary class relationships : putting icing on the uml cake,"yg gueheneuc , h albin-amiot",,
16442,a ( 1998 ) . perceptually based adaptive sampling algorithm,"mr bolin , gw meyer",proc . of acm siggraph,
16451,super chip is the first to get the cable modem down to size,p mcgoldrick,"electronic design ,",
16478,streamit : a language for streaming applications,"w thies , m karczmarek , s amarasinghe","lecture notes in computer science ,",2002.0
16497,"design , performance and cost of energy from high concentration and at plate utility scale","wj stolte , ra whisnant , cr mcgowin","proceedings of the 23rd ieee photovoltaic specialist & hellip ; ,",
16501,emotion-based music recommendation by association discovery from film music,"ff kuo , mf chiang , mk shan , sy lee","proceedings of the 13th annual acm international conference & hellip ; ,",2005.0
16502,the economics of certificate programs,jh robinson,"new directions for adult and continuing education ,",1991.0
16504,maritime surveillance radar . part 1 : radar scattering from the ocean surface,"kd ward , cj baker , s watts","iee proceedings ,",1990.0
16512,concluding comments : laptop learning communities,dg brown,"new directions for teaching and learning ,",2005.0
16527,"an adaptive congestion control scheme for real-time packet video transport , ''","k hemant , p mishra , a reibman","proc . acm sigcom ,",
16534,perspectives for electronic books in the world wide web age,f bry,"electronic library ,",2002.0
16546,time analysis of consult service emergency department admission process compared with emergency,g quick,"journal of emergency medicine ,",1999.0
16553,pid autotuning algorithm based on relay feedback,a leva,,
16566,campop,jj enck,"wisconsin studies in contemporary literature ,",1966.0
16572,pitch predictors with high temporal resolution,"p kroon , bs atal",,
