id,title,authors,venue,year
4760,guest editorial to the special issue on data stream processing,"j gehrke , jm hellerstein","the vldb journal the international journal on very large & hellip ; ,",2004.0
4766,affective learningâ ?? a manifesto,"rw picard , s papert , w bender , b blumberg , c","bt technology journal ,",2004.0
4767,racial and gender differences in weight status and dietary practices among college students,"rd debate , m topping , rg sargent","adolescence-san diego - ,",2001.0
4782,object serialisation and deserialisation using xml,"n bhatti , jml goff , w hassan , z kovacs , p martin ,",10th international conference on management of data ( comad,
4783,high availability in very large workflow management systems,"m kamath , g alonso , r gunthor , c mohan","research report , ibm almaden research center , february ,",
4785,ranking world cities : multinational corporations and the global urban hierarchy,"bj godfrey , y zhou","urban geography ,",1999.0
4788,ceftriaxone versus cefazolin with probenecid for severe skin and soft tissue infections,"g brown , r chamberlain , j goulding , a clarke","journal of emergency medicine ,",1996.0
4789,euso collaboration,"s bottai , s giurgola","proc . 28th international cosmic ray conference , tsukuba , & hellip ; ,",
4792,"virology , pathogenetic mechanisms , and associated diseases of kaposi sarcoma-associated herpesvirus","r sarid , a klepfish , a schattner","mayo clinic proceedings ,",2002.0
4793,inside track,j dvorak,"pc magazine ,",1993.0
4826,teachersâ ?? classroom interactions in ict-based mathematics lessons in m. van den heuvel,j monaghan,"proceedings of the 25 thinternational conference for the & hellip ; ,",
4828,"electrically augmented liquidliquid extraction in a two-component system , 1 single droplet studies","pj bailes , jd thornton","proc int solv extr conf ,",
4841,content-based image retrieval based on a fuzzy approach,"r krishnapuram , s medasani , sh jung , ys choi , r","ieee transactions on knowledge and data engineering ,",2004.0
4844,a new proof of the maximal monotonicity of the sum using the fitzpatrick function,c zalinescu,submitted for,
4885,human rights : some perspectives,j minker,"acm sigmod record ,",1987.0
4888,towards a 4/3 approximation for the asymmetric traveling salesman problem,"r carr , s vempala",,
4889,out of mind but back in sight : stereotypes on the rebound,"cn macrae , gv bodenhausen , ab milne , j jetten","journal of personality and social psychology ,",1994.0
4891,effortless incremental fmea,c price,"procs annual reliability and maintainability symp ,",
4917,computer hardware and software,bz gottesman,"pc magazine , november ,",
4927,integrating mining with relational database systems : alternativesandimplications,"s sarawagi , s thomas , r agrawal","inacm sigmod international conference on management of data & hellip ; ,",
4928,chemistry for future [ j ],r breslow,"acc chem res ,",
4936,linear clustering of objects with multiple attributes,hv jagadish,"proc . acm sigmod int . conf . on management of data ,",1990.0
4938,1996 . deeds | towards a distributed active and real-time database system,"sf andler , j hanson , j eriksson , j mellin , m",acm sigmod,
4940,performance evaluation and enhancement of the csma/ca mac protocol for 802.11 wireless lans,"g bianchi , l fratta , m oliveri",,
4967,implementation techniques for main memory database systems,"djdwrh katz , f olken , ld shapiro , mr stonebraker ,",mt. proc . of acm,
4972,teaching and learning : 2000 ad,hr bowen,"new directions for higher education ,",1975.0
4974,information technology diffusion : a review of empirical research,rg fichman,,
4976,"parallelism , control and synchronization expression in a single assignment language","d comte , g durrieu , o gelly , a plas , jc syre","acm sigplan notices ,",1978.0
4979,calcitonin gene-related peptide vasodilation of human pulmonary vessels,"dg mccormack , jcw mak , sm studies",endothelium ( n = i,
4993,nested tra # actzons for engmeenng destgn databases,"w ktm , r lone , d mcnabb , w plouffe","proc 10th int conf on vldb , singapore , aug ,",
4995,statistical decision theory and bayesian analysis,jo berger,,1985.0
5004,â ?? direction and motion control in the grand tour,"d cook , a buja , j cabrera","computing science and statistics : proceedings of the 23rd & hellip ; ,",
5005,improving fault tolerance and supporting partial writes in structured coterie protocols,"m rabinovich , ed lazowska","proc . of the acm sigmod ,",
5008,"hasanw. , krishnamurthy r. query optimization for parallel execution",s ganguly,proc . of the acm sigmod conf . on management of,
5012,creating new hope : implementation of a program to reduce poverty and reform welfare,t brockâ ? ¦,,1997.0
5013,molecular dynamics study of melting . pt . 3 . spontaneous dislocation generation and the dynamics of,"rmj cotterill , d kristensen","phil . mag. ,",1974.0
5032,e cient similarity search and classi cation via rank aggregation,"r fagin , r kumar , d sivakumar","proceedings of the acm sigmod conference on management of & hellip ; ,",
5050,"corporate divestiture intensity in restructuring firms : effects of governance , strategy , and","re hoskisson , ra johnson , dd moesel","the academy of management journal ,",1994.0
5051,metamagical themas : questing for the essence of mind and pattern,d hofstadter,,
5065,a pde-based level set approach fro detection and tracking of moving objects,"n paragios , r deriche","proc . of the 6th iccv , bombay , india ,",
5072,mining generalized association rules,"r srikant , r agrawal",,1995.0
5092,new vistas for adult education,"pj edelson , pl malone","new directions for adult and continuing education ,",1999.0
5100,a compact and accurate model for classification,"m last , o maimon","ieee transactions on knowledge and data engineering ,",2004.0
5101,a case study : automatic reconfiguration in autonet,"tl rodeheffer , md schroeder","acm press frontier series ,",1993.0
5102,use of slag for dye removal,"kr ramakrishna , t viraraghavan",waste,
5115,robust servo design with applications,m saif,"& hellip ; proceedings d [ see also iee proceedings-control theory and & hellip ; ,",1993.0
5120,turning an art into a craft : automatic bindingtime improvement,"m sperber , p thiemann",,1995.0
5126,a survey of methods for achieving reliable software,"d morgan , d taylor","ieee computer ,",
5129,"standing for our children in our society , our classrooms , and our curriculum . resource & media",gt alter,"social studies and the young learner ,",1996.0
5133,r lone on eztendmg the functtons of a relatconal database system,rl haskm,"acm sigmod , orlando ,",
5141,the effects of attention deficit hyperactivity disorder on the social skills of school-age children,em strickland,,2002.0
5146,implementing deductive databases by mixed integer programming,"c bell , a nerode , rt ng , vs subrahmanian","acm transactions on database systems ,",1996.0
5170,household economics and political integration : the lower class of the chimu empire,jd moore,,1985.0
5172,key note address,l zadeh,"proceedings of the 2 ndnew zealand international t wo-stream & hellip ; ,",
5183,â ?? hierarchical spiral model for information system and software development . part 1 : theoretical,j ivari,"information and software technology ,",
5190,managing conflict in the workplace,p varhol,"electronic design ,",
5191,semi-invariant submanifolds of a sasakian manifold,"a bejancu , n papaghiuc",to,
5225,impaired predator evasion in fat blackcaps ( sylvia atricapilla ),"c kullberg , t fransson , s jakobsson","proceedings : biological sciences ,",1996.0
5257,other countries of origin besides mexico were nicaragua ( 11 ) and chile ( 11 ),ij city,,
5273,using segmented right-deep trees for the execution of pipelined hash joins,"ms chen , ml lo , ps yu , hc young","proceedings of the international conference on very large & hellip ; ,",1992.0
5277,filochat : handwritten notes provide access to recorded conversations,"s whittaker , p hyland , m wiley",,
5283,optical rotatory dispersion,c djerassi,,
5292,the kdb-tree : a search structure for large multidimensional dynamic indexes,jt robinson,,1981.0
5307,a dynamic programming approach to optimal integrated code generation,"c kessler , a bednarski",,
5310,a most probable path approach to queueing systems with general gaussian input,"p mannersalo , i norros","computer networks ,",2002.0
5326,generalised h multivariable controllers,mj grimble,,
5330,a theory of forest dynamics : the ecological implications of forest succession models,hh shugart,,1984.0
5340,evaluation and congress,me fishman,"new directions for program evaluation ,",1989.0
5352,on the spatial motion of a rigid body with point contact,"cs cai , b roth",,
5373,fabric computing interfaces,"m orth , r post , e cooper",proceedings of acm,
5379,knowledge ` czars ' fall from grace,b cole-gomolski,"computerworld ,",
5391,improvement of temporal quality of hmd for rotational motion,"y yanagida , m inami , s tachi",,
5405,andx . ju . staggered striping in multimediainformation systems,"s berson , s ghandeharizadeh , r muntz","proc . of acm sigmod , pages79-60 , minnesota , usa , june ,",
5418,cladosporium fulvum evades hcr9â ?? 4e-mediated resistance by abolishing avr4e expression or by,"n westerink , b brandwagt , p de wit , m joosten",,2002.0
5430,rice,tt chang,"see ref ,",
5433,understanding : a taxonomy and performance factors . melville,ti ã?ren,"d. thiel proceedings of foodsim ,",
5451,"march 16 , 2000 , united states forest service , baker ranger district , telephone conversation",j waldo,"ecology and environment , inc. , seattle ,",
5456,"en varian , hr ( 1999 ) information rules",c shapiro,a strategie guide to the network,
5457,distributed data bases ; a summary of research,"m deppe , jp fry","computer networks ,",
5461,soil nutrient bioavailability : a mechanistic approach,sa barber,,1995.0
5464,performance analysis of an enhanced pcm thermal control unit,"em alawadhi , ch amon",,
5467,individual differences in need for cognitive closure,"dm webster , aw kruglanski","journal of personality and social psychology ,",1994.0
5470,crosscorrelation properties of pseudorandom and related sequences,"dv sarwate , mb pursley","proc . ieee ,",
5478,"the past , present and future of web services , part 1",u ogbuji,,
5479,"concatenate , reverse and map vanish for free",j voigtlander,,
5488,full text full text available on the publisher site publisher sitesource bt technology journal,"s garrett , d sheat","bt technology journal ,",2002.0
5489,extending object-oriented analysis to explore alternatives,"j mylopoulos , l chung , s liao , h wang , e yu","submitted for publication ,",
5496,towards a formulation of data reorganization,"jp fry , d jeris","proc . 2974 acm/sigmod workshop on data description , access ,",
5522,analytical placement : a linear or a quadratic objective function,"j kleinhans , g sigl , f johannes , k antreich","proc . 28th acm/ieee design automation conference ,",
5525,ode as an active database : constraints and rules,"n gehani , h jagadish","proceedings of the 17th international conference on vldb , & hellip ; ,",
5541,"cemented versus noncemented total hip arthroplasty-embolism , hemodynamics , and intrapulmonary","mh ereth , jg weber , md abel , rl lennon","mayo clinic proceedings ,",1992.0
5545,recipes for head tissue simulating liquids,a note,,2002.0
5548,putting theory to practice and practice to theory,"hkm baskett , vv marsick , rm cervero","new directions for adult and continuing education ,",1992.0
5558,reasoning about keys for xml,"p buneman , s davidson , w fan , c hara , wc tan","lecture notes in computer science ,",2002.0
5564,learning to filter spam e-mail : a comparison of a naive bayesian and a memory-based approach,i androutsopoulosâ ? ¦,,
5594,realtime gesture-speech human interface on notebook size personal computer,"r oka , h takahashi , t mukai , t nishimura , t endo ,","aaai-98 intelligent system demonstration , madison",
5597,partitioned garbage collection of a large object store,"u maheshwari , b liskov",,
5602,"measurement and assessment in teaching ( eighth edition ) / prentice-hall , inc","rl linn , ne gronlund",,2000.0
5604,effects of trust and governance on relational risk,"b nooteboom , h berger , ng noorderhaven","the academy of management journal ,",1997.0
5606,the rotational structure of the nu ( sub 6 ) vibration band of ch 3 i ( abstract only ),"s alanko , r paso","proceedings of the 25 th annual conference of the finnish & hellip ; ,",1991.0
5614,report on malaria in bombay [ m ],ca bentley,,1911.0
5615,an authorization system for digital libraries,"e ferrari , nr adam , v atluri , e bertino , u","the vldb journal the international journal on very large & hellip ; ,",2002.0
5622,an ultrahigh rate digital tape recorder for spacecraft applications,"cr thompson , rj treadwell , c powell","& hellip ; telemetering conference , washington , d. c , proceedings ,",1973.0
5624,information access for all,dh rothman,"computerworld ,",
5630,an information-theoretic approach to data mining,"m last , o maimon","submitted to publication ,",1999.0
5631,improving interactional organizational research : a model of person-organization fit,ja chatman,"the academy of management review ,",1989.0
5633,postnatal phenobarbitone for the prevention of intraventricular hemorrhage in preterm infants,a whitelaw,"cochrane database syst rev ,",2000.0
5656,welfare time limits : an interim report card,d bloom,,
5662,feature interaction in policies,"s reiff-marganiec , kj turner","computer networks ,",2004.0
5663,schallwellen in langen rã ¶ hrenknochen : eine methode zur bestimmung von biegesteifigkeit und,h bischof,"zurich ( switzerland ) : university of zurich ,",
5668,multiresolution terrain database visualization,k xu,,
5679,relationship of life stress and body consciousness to hypervigilant decision making,"jg baradell , k klein","journal of personality and social psychology ,",1993.0
5682,the new reporters : students rate instruction .,rj menges,"new directions for higher education ,",1973.0
5685,electrical stimulation of the medial prefrontal cortex increases dopamine release in the striatum,"mt taber , hc fibiger","neuropsychopharmacology-san diego - ,",1993.0
5695,examining the effects of urbanization on streams using indicators of geomorphic stability,"mw doyle , jm harbor , cf rich , a spacie","physical geography ,",2000.0
5733,consistency for elimination of covert channels in real-time secure transaction processing systems,"n kim , s moon , y sohn","journal of research and practice in information technology ,",2004.0
5743,aspect : a formal spectjlcation language for detecting bugs,d jackson,"mit/lcsitr -543 , mit laboratory for computer science , june",
5744,symbolic strategy for games on pushdown graphs,t cachat,"proc . of 29th icalp , lncs ,",
5750,terms of usage privacy policy code of ethics contact us,s davies,"bt technology journal ,",2000.0
5752,taking chiral induction into the nanometre regime : chiral teleinduction in the synthesis of poly (,"db amabilino , jl serrano , t sierra , j veciana","acc . chem . res ,",2000.0
5754,"pastoral production , territorial organisation and kinship in segmentary lineage societies",p bonte,"see ref ,",
5775,acm multimedia interactive art program : an introduction to the digital boundaries exhibition,"a jaimes , p jennings","proceedings of the 12th annual acm international conference & hellip ; ,",2004.0
5788,subject : a directory driven system for organizing and accessing large statistical databases,"p chan , a shoshani","vldb ,",1981.0
5795,publish/subscribe on the web at extreme speed,"f oise fabret , i rocquencourt , f ois llirbat , j ao",,
5797,dressing animated complex clothes,"m carignan , y yang , n magnenat-thalmann , d",proc . of acm,
5801,real-time environmental applications and display system ( ready ) website ( h ttp : / / www . arl . noaa . gov,gd rolph,"md ,",
5804,large classes and learning .,c knapper,"new directions for teaching and learning ,",1987.0
5807,responding to institutional concerns and faculty needs .,cmn mehrotra,"new directions for teaching and learning ,",1984.0
5816,phylip ( phylogeny inference package ) university of washington,j felsenstein,"seattle , washington ,",
5837,efficient and effective cluster method for spatial data mining,"r ng , j han","proceedings of the 20th international conference of very & hellip ; ,",
5843,joyce cary : at the beginning and in mid-career,em kerr,"wisconsin studies in contemporary literature ,",1961.0
5844,lost and found in cyberspace : informational privacy in the age of the internet,se gindin,"san diego law review ,",1997.0
5846,the ems revolution ( a survey of electronic message systems ),rr panko,,
5856,load curves : support for rate-based congestion control in high-speed datagram networks,"cl williamson , dr cheriton",proc . acm,
5859,calibration of scintillation cells for radon-222 measurements ( abstract only ),"k aakko , e oksanen","oulu univ , proceedings of the 25 th annual conference of the & hellip ; ,",1991.0
5866,dynamic dataflow analysis .,"ty chen , pc poole","information and software technology ,",1988.0
5875,study of the fundamentals mechanisms of convective cooling in electronic components,"o leon , g de mey , e dick","proceedings of the 2 ndph . d. symposium , university of",
5879,sleepers and workaholics : caching in mobile distributed environments,"d barbara , t imielinski","proc . of acm sigmod int . conf . on management of data ,",
5883,inside comã 3/4 base services,"g eddon , h eddon",,1999.0
5888,three-layer wirability of planar layouts,"t gonzalez , sq zheng",,1986.0
5907,a new methodology for speech corpora definition from internet documents,"cbjfsl besacier , d vaufreydaz , m akbar","proceedings of the lrec , athens , greece ,",
5936,improving junior faculty scholarship,dk jarvis,"new directions for teaching and learning ,",1992.0
5944,"support vector machines : training and applications , training and applications","e osuna , r freund , f girosi","technical report , massachusetts institute of technology , ai memo",
5950,the escrow transactional method,pe o'neil,"acm transactions on database systems ,",1986.0
5955,â ?? hardware abstraction in a visual programming environment,"r vinyard , j pfeiffer , b margolis",submitted for,
5974,over-thecell routers for new cell model,"b wu , na sherwani , nd holmes , m sarrafzadeh","proc . of 29th acm/ieee design automation conference ,",
5977,max weber : an intellectual portrait,r bendix,,
5996,a mixed-signal hall sensor ic with direction detection,"d draxelmayr , r borgschulze",,
6005,acupuncture for idiopathic headache,"d melchart , k linde , p fischer , b berman , a white ,","cochrane database syst rev ,",2001.0
6017,using games to teach,ap bowen,"journal of emergency nursing ,",1999.0
6025,searching on the secondary structure of protein sequences,"l hammel , jm patel","vldb ,",2002.0
6045,odontogenic ghost cell tumor : a case report with cytologic findings,"ch stone , ar gaba , ms benninger , rj zarbo","md ,",2000.0
6049,core-periphery disparities recession and new regional dynamisms in the european community,d keeble,"geography ,",
6055,similarity search on the web : evaluation and scalability considerations,"th haveliwala , a gionis , d klein , p indyk","proceedings of the 28th international conference on very & hellip ; ,",
6071,analysis of an nn + low-high junction and the application to integrated injection logic devices,tl gannon,"ph. d. thesis california univ. , santa barbara. ,",1980.0
6093,the x-tree : an efficient and robust access method for points and rectangles,"s berchtold , d keim , hp kriegel",proc . 1996 int . conf . very large data,
6097,the case for enhanced abstract data types . 23rd vldb conf,"p seshadri , m livny , r ramakrishnan","athens , greece ,",
6098,immunocytochemical characterization of malignant mesothelioma and carcinoma metastatic to the pleura,"cs kortsik , p werner , n freudenberg , jc virchow","lung-heidelberg - ,",1995.0
6129,"temperley-lieb immanants , 2004","b rhoades , m skandera",,
6137,understanding the factors influencing the performance of software development groups : an exploratory,b lakhanpal,"information and software technology ,",1993.0
6143,impact of hepatitis c in long-functioning renal transplants : a clinicopathological follow-up,"jm morales , ma munoz , g castellano , f colina","transplantation proceedings ,",1993.0
6151,"mantha 1996 kannan govindarajan , bharat jayaraman , surya mantha , optimization and relaxation in",j govindarajan,proceedings of the 23rd acm sigplan-sigact symposium on,
6167,student environmental organizations,"j keniry , b trelstad","new directions for higher education ,",1992.0
6169,automatic verification of parameterized synchronous systems,"ea emerson , ks namjoshi","lecture notes in computer science ,",1996.0
6196,"menstruation , reattribution , and competence",j rodin,"journal of personality and social psychology ,",1976.0
6220,costimulatory molecule-deficient dendritic cell progenitors induce t cell hyporesponsiveness in,"f fu , y li , s qian , l lu , fd chambers , te starzl ,","transplantation proceedings ,",1997.0
6229,vertical profiling : understanding the behavior of object-oriented applications,"m hauswirth , pf sweeney , a diwan , m hind",,
6237,the importance of phase in signals,"av oppenheim , js lim","ieee proceedings ,",1981.0
6254,the motivation to think in working and learning,"pa facione , nc facione , caf giancarlo","new directions for higher education ,",1996.0
6270,robust computer-assisted laser treatment using real-time retinal tracking,"nh solouma , abm youssef , ya badr , ym kadah",,
6272,sound partners : a reading tutoring program for first-grade at-risk readers,"pf vadasy , s wayne , re oâ ?? connor , jr jenkins , k",,2000.0
6283,implementation techniques for main memory databases,"dj dewitt , rh katz , f olken , l shapiro , m",proc . acm,
6284,possibilities and limitations of immersive free-hand expression : a case study with professional,"w mã $ kelã $ , m reunanen , t takala","proceedings of the 12th annual acm international conference & hellip ; ,",2004.0
6298,seven issues '' : revisited . closing plenary address,fg halasz,"proceedings of acm hypertext ,",
6302,the moral and ethical teachings of zarathushtra,m navroji,,1928.0
6312,guest editorial,"j mai , e marani , s hakomori","the histochemical journal ,",1992.0
6316,the educationist and medical illustration .,cr coles,"j audiov media med ,",1978.0
6327,bindexing the positions of continuously moving objects,"s saltenis , cs jensen , st leutenegger , ma lopez",sigmod,
6339,interventions for trichomoniasis in pregnancy,am gulmezoglu,"cochrane database syst rev ,",2002.0
6348,editor 's notes,dw leslie,"new directions for higher education ,",
6352,"christe . m. , gong , y. , hauptmann a. lessons learned from building a terabyte digital video library",h wactlar,ieee,
6364,connected partition dimensions of graphs,"v saenpholphat , p zhang","discussiones mathematicae graph theory ,",2002.0
6367,the urban and schwarzenberg anatomical illustrations .,c clarke,"j audiov media med ,",1978.0
6374,"visitor impact on grizzly bear activity in pelican valley , yellowstone national park",ka gunther,"international conference on bear research and management ,",
6414,light-sensitive optical fibres and planar waveguides,r kashyap,"bt technology journal ,",1993.0
6423,unstable optical resonators for laser applications,ae siegman,"proc . ieee ,",
6435,object-oriented software construction [ m ],s mcconnell,,1997.0
6438,generalized transport threshold model of neoclassical tearing modes,"sv konovalov , ab mikhailovskii , ms shirokov , vs",,
6450,"interaction of morphology and syntax in american sign language , doctoral dissertation , univ. of",ca padden,"san diego ,",
6454,spatial operators,"e clementini , p di felice",,
6455,usability wars,r raskin,"pc magazine ,",1993.0
6462,assessing effectiveness in the collaborative classroom,sf cramer,"new directions for teaching and learning ,",1994.0
6474,generalized rate-monotonic scheduling theory : a framework for developing real-time systems,"l sha , r rajkumar , ss sathaye","proceedings-ieee ,",1994.0
6478,the impact of mothers ' gender-role stereotypic beliefs on mothers ' and children 's ability,"je jacobs , js eccles","journal of personality and social psychology ,",1992.0
6500,"surveying , and salvaging , the aftermath of outage",s christensen,"computerworld ,",
6505,global use of strategies to open coronary arteries investigators ( gusto ),"am lincoff , rm califf , f van de werfâ ? ¦",mortality,
6508,experience based sampling technique for multimedia analysis,"j wang , ms kankanhalli",,
6516,factors affecting design inspection effectiveness in software development,"t raz , at yaung","information and software technology ,",1997.0
6521,core competence management in business process reengineering,"zp fan , y li","proceedings of 1999 international conference of management & hellip ; ,",1999.0
6531,"dev. , and hsui",g klein,,1987.0
6533,some findings on the network performance of broadband hosts,"k lakshminarayanan , vn padmanabhan",,
6541,leave in time : a new service discipline for real time communications in a packet switching nework,nrfj pasquale,proceedings acm,
6548,optimization of externally modulated analog optical links,"ge betts , lm johnson","proc . spie ,",1991.0
6549,quantum electrodynamics of strong fields,w greinerâ ? ¦,,1985.0
6552,speculation and historical interpretation for fifth and sixth graders,"e schneider , la gregory","social studies and the young learner ,",2000.0
6558,"improvement of nephrotoxicity , hypertension , and lipid metabolism after conversion of kidney","s friemann , e feuring , w padberg , w ernst","transplantation proceedings ,",1998.0
6564,"dell blade : maximum power , minimum space",j delaney,"pc magazine ,",
6572,low frequency variability in a simulated atmosphere ocean system,rl jacob,,1997.0
6580,laser-produced ion streams useful for technological applications,"j wolowski , j badziak , fp boody , s gammino , k","proc . 28th eclim ,",
6588,the future of information systems-using social systems to create protocols for the virtual,"c kimble , t conkar","international engineering management conference ,",1996.0
6591,recent adv. high pressure sci . technol,"s le floch , m mezouar , b anterion , p toulemonde , a",at,
6592,edition multi-support ã partir d'outils standard du marchã © du dictionnaire de gã © opolitique,cf goldfarb,"proceedings of : deuxiã ¨ me ã © cole d &#39; ã © tã © sgml , talloires ( & hellip ; ,",
6594,a ( 2001 ) . simulating the evolution of modular neural systems,j bullinaria,proceedings of the 23rd annual conference of the cognitive,
6598,"solo , together , apart : evaluating modes of cscl for learning a problem solving task","t wright , a cockburn",,
6615,efficient multicast flow control using multiple multicast groups,gaia.cs.umass.edu,,
6622,aries : a multi-lingualinterpreter for a tool-fragment environment,"ec epp , sj zeil","coins technical report 86-57 , university of massachusetts at",
6627,genome-deficient reovirus particles : internal structures attributed to viral transcriptase complexes,"ka dryden , dl farsetta , g wang , jm keegan , bn",submitted for,
6628,an information quality management framework for cooperative information systems,"p missier , c batini",,
6646,putting packages to the test,m burgess,"at ,",1993.0
6656,"significant reduction in the number of fungal infections after lung - , heart-lung , and heart","h reichenspurner , p gamberg , m nitschke , h","transplantation proceedings ,",1997.0
6669,heat conduction at low temperature : a non-linear generalization of the guyer-krumhansl equation,"g lebon , d jou , j casas-vazquez , w muschik","periodica polytechnica chemical engineering ,",1997.0
6688,bidirectional expansion for keyword search on graph databases,"v kacholia , s pandit , s chakrabarti , s sudarshan ,","proceedings of the 31st international conference on very & hellip ; ,",2005.0
6701,peritoneal non-closure at caesarean section,"cs wilkinson , mw enkin","cochrane database syst rev ,",2000.0
6711,"implementing data cubes efficiently . acm sigmod proceedings 1996 , and via ftp db","v harinarayan , r rajaraman , jd ullman",stanford . edu as,
6712,computer-aided prototyping : transformational approach,n habra,"information and software technology ,",1991.0
6735,field tests on the essential components of the european nightjarâ ?? s song,m abs,"proc . int . ornithol . congr ,",
6738,the hyperion project : from data integration to data coordination,m arenasâ ? ¦,"sigmod record ,",2003.0
6739,a real-time gc with low overhead and consistent utilization,"pc david , f baconâ ? ¦","proc . acm popl ,",
6753,the limits of local initiatives : a reassessment of urban entrepreneurialism for urban development,"h leitner , m garner","urban geography ,",1993.0
6773,firewalling the net,"sd hubbard , jc sager","bt technology journal ,",1997.0
6774,convergence analysis for principal component flows,"s yoshizawa , u helmke , k starkov",,
6778,qualifications of evaluators : a federal perspective,w lohr,"new directions for program evaluation ,",1980.0
6788,they do n't like girls hanging around there ' : conflicts over recreational space in rural,"f tucker , h matthews","area ,",2001.0
6789,microsoft windows 2000 security technical reference,d clark,,2000.0
6792,approximate similarity search in high dimensions via hashing,"a gionis , p indyk , r motwani",,
6793,contentious politics in complex societies,"m giugni , f passy","from contention to democracy ,",1998.0
6796,locating calls to the emergency services,ph salmon,"bt technology journal ,",2003.0
6800,higher-order factors of the big five,jm digman,"journal of personality and social psychology ,",1997.0
6805,ã cents â ? ¬ å?catching the boat with strudel : experiences with a web-site management systemã cents â ? ¬ â ?,"mf fernandez , d florescu , j kang , ay levy , d suciu",proc . of the acm sigmod,
6822,numerical methods for random matrices,"a edelman , po persson",,2002.0
6824,future of mobile and wireless communications,"m birchler , pp smyth , g martinez , m baker","bt technology journal ,",2003.0
6825,effects of landslide-dam-break floods on channel morphology : unpublished ms,ac johnson,,1991.0
6843,analysis and design of multiagent systems using mas-commonkads,"ca iglesias , m garijo , jc gonzalez , jr velasco","lecture notes in computer science ,",1998.0
6848,design of new daspk for sensitivity analysis,"s li , lr petzold",,
6849,estimation and testing package ( egret ),e graphics,"seattle , washington : statistics and epidemiology research & hellip ; ,",
6854,"february 12 , 2003 , professor of biology , eastern washington university , telephone conversation",a scholz,"ecology and environment , inc. , seattle ,",
6872,factorization methods for discrete sequential estimation academic press,g bierman,"san diego ,",
6875,anaesthesia for treating distal radial fracture in adults,"hh handoll , r madhok , c dodds","cochrane database syst rev ,",2002.0
6877,software requirements [ m ],ew karl,,1999.0
6888,qcdnum15 : a fast qcd evolution program,m botje,to,
6915,xcerpt and visxcerpt : from pattern-based to visual querying of xml and semistructured data,"s berger , f bry , s schaffert , c wieser","proceedings of the international conference on very large & hellip ; ,",2003.0
6919,the principles of adult mentoring scale .,nh cohen,"new directions for adult and continuing education ,",1995.0
6931,"knowledge interchange format , version 3 reference manual , 1992 , computer science department","mr genesereth , re fikes","stanford university , technical report logic-91-1 . ( http://www-ksl",
6941,"presented at the nasa sel workshop , dec. 1993 , nasa goddard space flight center , greenbelt",f mcgarry,"md ,",
6947,on localized prediction for power efficient object tracking in sensor networks,"y xu , wc lee","proceedings of the 23rd international conference on & hellip ; ,",2003.0
6954,videoqa : question answering on news video,"h yang , l chaisorn , y zhao , sy neo , ts chua","proceedings of the eleventh acm international conference on & hellip ; ,",2003.0
6959,roles of adult males in grizzly bear population biology,sf stringham,"international conference on bear research and management ,",
6961,exclusions and demand for insurance : risk theory seminar 1999,"r garratt , jm marshall",,
6963,a new class of qos routing strategies based on network graph reduction,"c casetti , rl cigno , m mellia , m munafo , z zsoka","computer networks ,",2003.0
6969,fault-tolerant architectures for continuous media servers,", r rastogi , pj shenoy , a silberschatz","sigmod conference ,",1996.0
6978,a delay-tolerant network architecture for challenged internets,k fall,,
6989,pierre auger collaboration,s argiroâ ? ¦,"proc . 28th icrc , ( tsukuba , japan , 2003 )",
7001,an annotated bibliography of grasp,"p festa , mgc resende",operations research,
7004,": supplement to the proceedings of the 18th british national conference on databases at ral , 9-11",w id,,
7012,efficient algorithms for processing xpath queries,"g gottlob , c koch , r pichler","acm transactions on database systems ,",2005.0
7017,affective intelligenceâ ?? the missing link ?,"rw picard , g cosier","bt technology journal ,",1997.0
7021,"chapman & hill , new york , london , etc",ms waterman,,
7042,exchange perturbation theories applied to electron-hydrogen atom scattering,ca venanzi,"ph. d. thesis california univ. , santa barbara. ,",1978.0
7060,fine-grained control of security capabilities,"d boneh , x ding , g tsudik","acm transactions on internet technology ,",2004.0
7062,a novel assay for cobalt-albumin binding and its potential as a marker for myocardial ischemia-a,"d bar-or , e lau , jv winkler","journal of emergency medicine ,",2000.0
7074,the nimble integration system,"d draper , ay halevy , ds weld","proc . of sigmod ,",
7077,"ã cents â ? ¬ å?analysis of low density codes and improved designs using irregular graphs , ã cents â ? ¬ â ? in","mg luby , m mitzenmacher , ma shokrollahi , da","proc . acm symp ,",
7081,risiken und komplikationen der schilddrã 1/4 senchirurgie hã $ ufigkeit und therapie,"hd rã ¶ her , pe goretzki , p hellmann , j witte","der chirurg ,",1999.0
7084,evidence for turonian rift related extensional subsidence and tertiary backthrusting : the almopias,"i sharp , ahf robertson","bull . geol . soc . greece , athens ,",
7096,on the algorithmic interpretation of multiclass kernel-based vector machines,"k crammer , y singer","journal of machine learning research ,",
7127,prototyping : helping to build the right software,g tate,"information and software technology ,",1990.0
7138,a study on the framework of grid based decision support system,"c jiayu , c xueguang , s ling","proceedings of 2003 international conference on management & hellip ; ,",
7146,computer challenges ekg as heart saver of future .,m johnson,"computerworld. ,",1990.0
7166,cmm and tods,r snodgrass,"sigmod record ,",2005.0
7174,pole assignment self-tuning regulator,"pe wellstead , d prager , p zanker","proc . lee ,",
7182,silberschatza ( 1988 ) extended algebraandcalculusfornestedrelationaldatabases,"ma roth , hf korth",,
