id,title,authors,venue,year
14814,min-max compression methods for medical image databases,"k karadimitriou , jm tyler","sigmod record ,",1997.0
14826,evaluation of automatic generation of prosody with a superposition model,"y morlec , v aubergã © , g bailly",,
14834,heat shock response,l nover,,1991.0
14839,a vlsi decomposition of the de bruijn graph,"o collins , s dolinar , r mceliece , f pollara",,
14845,how important are employee benefits to public sector employees ?,"tj bergmann , ma bergmann , jl grahn","public personnel management ,",1994.0
14849,be careful what you wish for : the paradoxical effects of bifurcating claims for punitive damages,"s landsman , s diamond , l dimitropoulos , mj saks","wisconsin law review ,",1998.0
14869,modern analogs for dinosaur nesting and parental behavior,wp coombs jr,"see farlow ,",
14879,sex differences in eavesdropping on nonverbal cues : developmental changes,"pd blanck , r rosenthal , s snodgrass , bm depaulo , m","journal of personality and social psychology ,",
14897,towards a hybrid logic of acquaintance and awareness,"a saffiotti , f sebastiani",,
14898,multidimensional analyses and cost-revenue relationships .,we vandament,"new directions for higher education ,",1993.0
14912,seplib,j claerbout,,2003.0
14915,proximity search in databases,"r goldman , n shivakumar , s venkatasubramanian , h","vldb ,",1998.0
14916,the mendola report : a new look at gay couples,m mendola,,1980.0
14927,an expert system coupled with a hierarchical structure of fuzzy neural networks for fault diagnosis,"jmf calado , jmg sa da costa","applied mathematics and computer science ,",1999.0
14945,precipitation in splat-cooled al-3 at . per cent fe alloy,"a fontaine , a guinier","phil . mag. ,",1975.0
14951,cultivating the grass roots : why local government matters,hjb allen,,1990.0
14964,the hb ( pi ) - tree : a concurrent and recoverable multi-attribute access method,"g evangelidis , d lomet , b salzberg",,
14973,a cellular automata simulation system : version 2.0,jd eckart,"acm sigplan notices ,",1992.0
14989,evaluating bioavailability of neutral organic chemicals in sediments : a confined disposal facility,"ju clarke , va mcfarland , j dorkin","water quality 88 : seminar proceedings . february 23-25 1988 , & hellip ; ,",1988.0
15007,an evaluation paradigm for cumulative impact analysis,ez stakhiv,"environmental management ,",1988.0
15010,kernel partial least squares regression in reproducing kernel hilbert space,"r rosipal , lj trejo","journal of machine learning research ,",2001.0
15016,facilitating group learning on the internet,"me holt , pb kleiber , jd swenson , ef rees , j milton","new directions for adult and continuing education ,",1998.0
15029,visual diagnosis in emergency medicine,"dp davis , sr williams","journal of emergency medicine ,",
15031,memory-based shallow parsing,"w daelemans , s buchholz , j veenstra","proceedings of conll ,",1999.0
15032,engineering modeling and design,"wl chapman , at bahill , aw wymore",,1992.0
15044,"k. 13 . harvey , and gm mitchell",dj barber,"phil . mag ,",
15046,rule-based approach to computerized map reading,"ai abdelmoty , mh williams , jmp quinn","information and software technology ,",1993.0
15047,simulation model of sequential multichannel network and its throughput determination,"rl brewster , am glass","electronic letters ,",1989.0
15052,what constitutes misuse ?,"cj stevens , m dial","new directions for program evaluation ,",1994.0
15064,using witness generators to support bi-directional update between object-based databases,"tp chang , r hull",,
15082,diffusion pde-based denoising technique for magnetic resonance electrical impedance tomography,"ts kim , bi lee , sh lee , jk seo , o kwon , ej woo","proc . 26th annu . int . conf . ieee embs ( san francisco , ca , & hellip ; ,",
15086,inside ole 2 > >,k broekschmidt,,1994.0
15090,"l. lozwiak , '' synthesis of xor storage schemes with different cost for minimization of memory","s chen , a postula","proceedings of the 25 &#39; h euromicro conference , sep ,",
15091,the effect of bank debt on optimal capital structure,sa johnson,"financial management ,",1998.0
15094,the student affairs establishment and the institutionalization of the collegiate ideal,am ortiz,"new directions for higher education ,",1999.0
15097,on detecting feature interactions in programmable service environment of internet telephony,"m nakamura , p leelaprute , k matsumoto , t kikuno","computer networks ,",2004.0
15102,implementation of a keyhole svd encoding technique for dynamic imaging magn reson med 1995,"lp panych , c oesterle , gp zientara , j hennig",submitted for,
15109,revisiting the high-yield bond market,ei altman,"financial management ,",1992.0
15115,maximum profitability with minimum risk and effort,aj richmond,"proc . 29th apcom , beijing , china ,",
15118,bokr-bis program for performing two-dimensional calculations of rmbk reactors on es series computers,"aa shkurpelov , vp borshchev , vp veselovâ ? ¦",at .,
15125,effective and efficient document ranking without using a large lexicon,o yasushi,,
15127,fenton chemistry revisited,c walling,"acc . chem . res ,",
15138,predictive load control for flexible buffer allocation,"c faloutsos , t sellis","vldb ,",1991.0
15140,relevance and perceptual constraints in multimodal referring actions,"a de angeli , f wolff , p lopez , l romary","& hellip ; of the workshop on deixis , demonstration and deictic belief",
15151,an overview of the programming language smalltalk-72,jf shoch,,
15156,memex : a browsing assistant for collaborative archiving and mining of surf trails,"s chakrabarti , s srivastava , m subramanyam , m","proceedings of the international conference on very large & hellip ; ,",2000.0
15165,towards a theory of indexability,"jm hellerstein , e koutsoupias , ch papadimitriou","proc . 16th acm sigact { sigmod { sigart symp . on principles of & hellip ; ,",1997.0
15166,services of a broker in electronic commerce transactions,"c beam , m bichler , a segev","electronic markets ,",
15192,type inference and principal typings for symmetric record concatenation and mixin modules,"h makholm , jb wells",,
15197,software architecture models for multimodal interactive systems,lm nigay,proceedings of acm,
15205,social capital : prospects for a new concept,"ps adler , sw kwon","academy of management review ,",2002.0
15207,global and local indices of cosmic ray activity,"av belov , ea eroshenko , vg yanke , vi antonova , on","proc . 26th int . cosmic ray conf. , salt lake city ,",1999.0
15214,boundary optima and the theory of public goods supply : a comment,t saijo,,
15215,a case for message oriented middleware,"g banavar , t chandra , r strom , d sturman","lecture notes in computer science ,",1999.0
15217,variations on language modeling for information retrieval,w kraaij,"acm sigir forum ,",2005.0
15227,"recognizing of spectral mixtures , their components and spectral patterns ( abstract only )","k mantere , j parkkinen , t jaaskelainen","oulu univ , proceedings of the 25 th annual conference of the & hellip ; ,",1991.0
15242,an overview and classification of mediated query systems,"r domenig , kr dittrich","sigmod record ,",1999.0
15243,how much of immigrant wage assimilation is related to english language acquisition ?,e funkhouser,,
15262,doublydistortedmirrors,sja orjicu,"proceedings of the 1993 acm sigmod international conference & hellip ; ,",
15265,the representation of debate as a basis for information storage and retrieval,d lowe,"& hellip ; , computer science dept. , stanford university , stanford , ca & hellip ; ,",
15273,the dawn at my back,cp blue,"proceedings of the 12th annual acm international conference & hellip ; ,",2004.0
15274,arbitrarily small pupils in lo mcao,"r ragazzoni , e diolaiti , e vernet",,2002.0
15277,dynamic video clustering and annotation,"q li , jcm lee","proc . of 18th int . conf . on vldb ,",
15286,"vietnam country/review paper , for the workshop on community-based rehabilitation ( cbr ) and poverty",xtue nghiem,,2005.0
15288,sit-in : a real-life spatio-temporal information system,"g sindoni , p ticca , l tininini , a ambrosetti , c","proceedings of the 27th international conference on very & hellip ; ,",2001.0
15297,clotho : decoupling memory page layout from storage organization,"m shao , j schindler , s schlosser , a ailamaki , gr","proceedings of the international conference on very large & hellip ; ,",
15299,"'' dirty little cases '' : academic freedom , governance , and professionalism .",s slaughter,"new directions for higher education ,",1994.0
15309,specifications of concurrent and distributed systems,we weihl,"acm press frontier series ,",1993.0
15314,gamma echo experiments ( abstract only ),"p helisto , i tittonen , m lippmaa , t katila","oulu univ , proceedings of the 25 th annual conference of the & hellip ; ,",1991.0
15318,an application for process regulation and process control,"nr sripada , dg fisher , aj morris","iee proceedings-d ,",
15322,assessing the departmental major .,b fong,"new directions for teaching and learning ,",1988.0
15343,polarization diversity measurements by x - and ka-band radar,"k nakamura , h inomata , j awaka , k okamoto , t","conference on radar meteorology , 22 nd , zurich , switzerland ,",1984.0
15395,wireless everything-unwiring the world,"r mannings , g cosier","bt technology journal ,",2001.0
15404,kruglinski scot wingo george shepherd . programming microsoft visual c++ fifth edition,j david,,1998.0
15405,"maria cancian , eds . 2001",dr meyer,"w-2 child support demonstration evaluation , phase 1 , final",
15410,a scanning fabry-perot interferometer for the 50-1000 micron range,"jc lecullier , g chanin","& hellip ; on infrared physics , zurich , switzerland , aug. 11-15 , 1975 . & hellip ; ,",1976.0
15421,tools for real-time collaborative work in the colab,g foster,position paper and demonstration at the groupware technology,
15429,a general proof of saint-venantâ ?? s principle,jn goodier,phil .,
15440,increased volume/length of stay for pediatric mental health patients : one ed 's response,j meunier-sham,"journal of emergency nursing ,",2003.0
15446,fault-tolerance - the survival attribute of digital systems,a avizienis,"ieee , proceedings ,",1978.0
15457,effective inseparability of the sets of identically true and finitely refutable formulae for certain,ia lavrov,"algebra i logika ,",
15459,prediction of rolling bearing life under practical operating conditions,"e ioannides , b jacobson , jh tripp","& hellip ; , d. : tribological design of machine elements , proceedings & hellip ; ,",
15470,"d. d , redell , and jr ellis , â ?? fast mutual exclusion for uniprocessors , â ??",bn bershad,"proc . acm asplos v ,",
15472,particle correlations in hadronic z 0 decays,ekg sarkisyan,,
15479,participatory analysis : shared development of requirements from scenarios,", jm carroll",,
15505,pretty good persuasion : steps towards effective password security in the real world,"d weirich , a sasse","proc . acm new security paradigms workshop ,",
15510,conservative visibility preprocessing using extended projections,"g schaufler , j dorsey , x decoret , f sillion","proc . of acm siggraph ,",
15511,comparison of simulated impacts of ssp and mfip with results from evaluation .,c michalopoulos,"unpublished paper , manpower demonstration research & hellip ; ,",
15540,interpersonal consequences of overt self-criticism : a comparison with neutral and self-enhancing,"ta powers , dc zuroff","journal of personality and social psychology ,",
15545,"pspace ( n ) is closed under complement , ''",s toda,"submitted for publication ,",
15562,ruminative coping with depressed mood following loss,"s nolen-hoeksema , le parker , j larson","journal of personality and social psychology ,",1994.0
15567,fast computation of generalized voronoi diagrams using graphics hardw are,"k hoff , t culver , j keyser , m lin , d manocha","proceedings of acm siggraph ,",
15576,performance enhancements to a relational database system,"m stonebraker , j woodfill , j ranstrom , m murphy , m","acm transactions on database systems ,",1983.0
15578,"using taxonomy , discriminan ts , and signatures for navigating in text databases . in : proc of the","s chakrabarti , b dom , r agrawal",,1997.0
15584,new applications of optics from modern computer design methods .,"p mckee , jr towers","bt technology journal ,",1993.0
15592,on mesoscale modeling of the dynamics and thermodynamics of sea ice,l qian-ming,"technical university of denmark ,",
15594,elegant solutions for group mutual exclusion problem,"k alagarsamy , k vidyasankar","unpublished manuscript ,",
15596,grobner bases,"t becker , v weispfenning , h kredel",,1993.0
15620,"amalgamating knowledge bases , iii : distributed mediators","s adal , vs subrahmanian","journal of cooperative information systems , dec ,",
15632,n. stefanovic 1997 â ?? geominer : a system prototype for spatial data miningâ ??,"j han , k koperski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,
15636,software requirement definition and data models,cdserv4.inria.fr,,
15657,e ciently supporting ad hoc queries in large datasets of time sequences,"f korn , hv jagadish , c faloutsos",proc . acm-sigmod international conference on management of,
15659,introduction to a system for distributed databases ( sdd-1 ),"jb rothnie jr , pa bernstein , s fox , n goodman , m","acm transactions on database systems ( tods ) ,",1980.0
15661,status of the 118 ghzâ ?? 0.5 mw-quasi cw gyrotron for tore supra and tcv tokamaks,"c tran , e giguet , p thouvenin , p garin , m pain , s","proceedings of the 23rd international conference on infrared & hellip ; ,",
15677,initiation of sendai virus multiplication from transfected cdna or rna with negative or positive,"a kato , y sakai , t shioda , t kondo , m nakanishi , y","genes to cells ,",1996.0
15678,on scheduling atomic and composite multimedia objects,"c shahabi , s ghandeharizadeh , s chaudhuri",,
15684,the r * - tree : an efficient and robust access method for points and rectangles,"nbhp kriegel , r schneider , b seeger","proceedings of the acm sigmod conference on management of & hellip ; ,",
15687,comparison of three vertical search spiders,m chau,,
15691,distributed computing systems ( guest editors ' introduction ),"m singhal , tl casavant","ieee computer ,",
15693,permanent magnet systems for magnetic resonance image,h zijlstra,"proc . 9th mt. conf magnet . techn. , zurich , switzerland ,",
15712,ribeiro-dos-santos r,"m henriques , mm monteiro , c vanni , c pirmez , m",,
15717,theories that explain contradiction : accounting for the contradictory organizational consequences of,d robey,"proceedings of the international conference on information & hellip ; ,",1995.0
15720,field induced spin density waves,pm chaikin,"j. phys . i france ,",1996.0
15725,crystallographic computing,agw leslie,"from chemistry to biology ,",
15732,reliable surface reconstruction from multiple range images,"a hilton , aj stoddart , j illingworth , t windeatt","lecture notes in computer science ,",1996.0
15735,spirit : sequential pattern mining with regular expression constraints,"g minos , r rajeev , s kyuseok","proceedings of 25th international conference on very large & hellip ; ,",
15745,the new immigration wave,s watson,"computerworld ,",
15760,the self-esteem motive in social influence : agreement with valued majorities and disagreement with,"gj pool , w wood , k lack","journal of personality and social psychology ,",1998.0
15768,stay in touch .,n randall,"pc magazine ,",
15787,bringing practical lock-free synchronization to 64-bit applications,"s doherty , m herlihy , v luchangco , m moir",,
15790,the active database management system manifesto : a rulebase of adbms features,a buchmann,"acm sigmod record ,",
15799,a robust multiresolution registration approach,"s seeger , g hã $ usler",,
15804,the tree quorum protocol : an efficient approach for managing replicated data,d agrawal,"vldb ,",1990.0
15807,sessionless test scheme : power-constrained test scheduling for system-on-a-chip,"ml flottes , j pouget , b rouzeyre",proceedings ifip international conference on very large,
15814,a static type system for jvm access control,"t higuchi , a ohori",,
15816,a service system for btâ ?? s major customers,p white,"bt technology journal ,",1997.0
15829,schooling and work among youth from low-income households,s barclayâ ? ¦,,1979.0
15849,empirical model-building and response surfaces,"gep box , nr draper",,1987.0
15867,for the macro collaboration,d michael,proc . 29th int . conf . high energy,
15876,file management in the exodus extensible database system,"m carey , d dewitt , j richardson , es object","proc . int . conf . on very large data bases , kyoto , japan (",
15897,second report on the biology and status of the arroyo toad ( bufo microscaphus californicus ) on the,ss sweet,,1993.0
15919,c-11 labelted palmitic acid for the non-invasive evaluation of regional myocardial fatty acid,"hr schelbert , e henze , hr schon , r keen , h hansen ,","vivo demonstration of the effects of substrate availability & hellip ; ,",
15924,an amateurã cents â ? ¬ â ? cents s introductionto recursive query processing strategies,"f bancilhon , r ramakrishnan",acm sigmod international conf . on management of,
15927,"writing distributed programs in polylith , university of maryland at college park , college park","c hofmeister , j atlee , j purtilo","md ,",
15930,some theorems on generalized polars with a nonvanishing weight eyeusepia j,"n zaheer , aa khan","math . seminar univ. of athens , greece , to",
15936,university preprint ctp-tamu-17 / 92 ( 1992 ),"m sawicki , am texas",submitted for,
15944,a logical design methodology for relational databases using the eer model,"t teorey , d yang , j frey","acm transaction on database systems ,",
15960,construction of a dynamic thesaurus and its use for associative information retrieval,"h kimoto , t iwadera","proceedings of acm sigir ,",
15989,teaching thinking through problem solving,e greenfield,"new directions for teaching and learning ,",1987.0
15998,protocol animation based on event-driven visualization scenarios in real - time lotos,"k yasumoto , t umedu , h yamaguchi , a nakata , t","computer networks ,",2002.0
15999,graph indexing : a frequent structure-based approach,"x yan , ps yu , j han",& hellip ; . 2004 acm sigmod int . conf . on management of data ( sigmod,
16013,hg-rcp : a rate-based flow control mechanism for intranets interconnected by atm networks,"m hassan , j breen , m atiquzzaman","computer networks ,",1999.0
16026,load and traffic balancing in large scale cache meshes,"c grimm , js voeckler , h pralle","computer networks ,",1998.0
16037,solving the project time/cost tradeoff problem using the minimal cut concept,"s phillips jr , mi dessouky","management science ,",1977.0
16049,il fine vita dellâ ?? automobile : prospettive tecnologiche e ambientali,a levizzari,"area science park ,",
16054,locust control with metarhizium flavoviride : new approaches in the development of a biopreparation,"d stephan , m welling , g zimmerman","see ref ,",
16055,component-based e-commerce : assesment of current practices and future directions .,acms anthology,"sigmod record ,",1998.0
16098,an examination of the implementation of peer review of teaching,"dj bernstein , j jonson , k smith","new directions for teaching and learning ,",2000.0
16104,spooles,"c ashcraft , d pierce , dk wah","boeing shared services group , seattle ,",
16112,a court may enter an order that keeps the â ?? status quo.â ??,sq order,,
16118,spatial cognition,gd richardson,,1982.0
16123,intubation techniques in the helicopter,"gm vilke , db hoyt , m epperson , d fortlage","journal of emergency medicine ,",1994.0
16124,the gas production rate of comet bennett,"cf lillie , hu keller","study of comets , proceedings of iau colloq . 25 , held in & hellip ; ,",1976.0
16126,handling missing values in database systems using a naive bayesian classifier,"b harangsri , s matsushima , j shepherd , ahh ngu",,
16131,toxicity-seizures in an infant caused by ( or related to ) oral viscous lidocaine use .,"m smith , w wolfram , r rose","journal of emergency medicine ,",1992.0
16151,genetic optimization for exploratory projection pursuit,sl crawford,proceedings of the 23rd symposium of the interface between,
16156,architecture and functionality of a specification environment for distributed systems,"b krã $ mer , hw schmidt",procs .,
16157,open source software development : an overview,"mw wu , yd lin",,
16158,but is it rigorous ? trustworthiness and authenticity in naturalistic evaluation,"ys lincoln , eg guba","new directions for program evaluation ,",1986.0
16169,comments on sdd-1 concurrency control mechanisms,g mclean,"acm transactions on database systems ,",1981.0
16174,class and race,s mojab,"new directions for adult and continuing education ,",2005.0
16190,datapath merging and interconnection sharing for reconfigurable architectures,"n moreano , g araujo , z huang , s malik",,
16195,the structure of images . < i > biol,jj koenderink,"cybern . < / i ,",
16201,"business intelligence : making better decisions , faster","m luckevich , e vitt",,2002.0
16228,k 4-free subgraphs of random graphs revisited,"s gerke , hj promel , t schickinger , a steger , a","submitted for publication ,",
16234,clio : schema mapping as query discovery,"rj miller , l haas , m hernandez","proceedings of the 26th vldb conference , cairo , egypt ,",
16240,"id lin , '' fastmap : afast algorithm for indexing , data-mining and visualization of traditional",c faloutsos andk,"conference on data management ( sigmod ) , san jose , ca ,",
16247,seamless integration of time into sql,"mh bohlen , cs jensen","submitted to acm transactions on database systems , december ,",1996.0
16265,"craze , g.-a . & watt , i. ( 1981 ) . j. chem . soc . perkin trans . 2 , pp. 175-184 . ermer , o. , mason , sa ,",rv cernik,acc . chem .,
16279,"summary of the symposium '' smoking in focus '' on april 29/30th , 1976",p isenring,"zurich/switzerland . zurich : gottlieb duttweiler-institute ,",
16295,quality in the classroom : classroom assessment techniques as tqm,e soetaert,"new directions for teaching and learning ,",1998.0
16300,musical atmospheric disturbances,tl eckersley,phil .,
16317,computation hierarchy for in-network processing,"r kumar , v tsiatsis , mb srivastava",,
16332,an analysis pattern for reservation and use of entities,"eb fernandez , x yuan",procs . of pattern languages,
16336,windowsnt 3.5,r cowart,,1995.0
16337,schema mapping as query discovery,"m hernandez , r miller , l haas","proc . sigmod conf. , page ,",
16346,similarity based retrieval of pictures using indices on spatial relationships,"a prasad sistla , c yu , c liu , k liu","proc . 1995vldb conference , zurich , switzerland ,",
16348,dynamat : a dynamic view management system for data warehouse,"y kotodis , n roussopoulos","proceedings of the acm sigmod ,",
16353,applying parametric query optimization to non-parametric query metrics,vrls vadali,,2001.0
16359,empirical study of software maintenance,"m van genuchten , g brethouwer , t van den boomen , f","information and software technology ,",1992.0
16360,growth curve analyses : a potential measure of the effects of environmental stress upon wildlife,"tt fendley , il brisbin jr","proc . int . game biol ,",
16366,"watermarking relational data : framework , algorithms and analysis","r agrawal , pj haas , j kiernan","the vldb journal the international journal on very large & hellip ; ,",2003.0
16406,fashioning a foundation for the computing profession,n holmes,,
16407,aspect : a formal specification languagefor detecting bugs,d jackson,"mit/lcs/tr -543 , mit laboratory for computer science , june",
16412,margaret mackintosh,"p geographer , t geography","geography ,",2005.0
16415,plasma leptin and insulin relationships in obese and nonobese humans,"s dagogo-jack , c fanelli , d paramore , j brothers ,",diabetes-new,
16416,enhancing faculty vitality through collaboration among colleagues .,"nr wylie , jw fuller","new directions for higher education ,",1985.0
16419,interoperability of data parallel runtime libraries,"g edjlali , a sussman , j saltz",,
16423,graft coronary disease : the lesions and the patients,me billingham,"transplant proc ,",1989.0
16428,communication complexity,"ch papadimitriou , m sipser","proceedings of the fourteenth annual acm symposium on theory & hellip ; ,",1982.0
16432,inorganic reaction mechanisms meeting,mj hynes,"athens , greece ,",
16437,"spartina workshop record : seattle , washington , november 14-15 , 1990",tf mumford,,1991.0
16438,the gdl cookbook,d nicholson-cole,,
16443,jh : content integration for e-business,m stonebraker,acm sigmod,
16446,genjam : a ga for generating jazz solos,ja biles,"proc . int . computer music conf ,",
16461,microsoft . com : a high-scale data management and transaction processing solution proc,s kennamer,"acm sigmod ,",
16467,algorithms for loading parallel grid files,"j li , d rotem , j srivastava","proceedings of the 1993 acm sigmod international conference & hellip ; ,",1993.0
16470,similarity measures for automated comparison of in silico and in vitro experimental results,"gep ropella , da nag , ca hunt",,
16476,on dynamic measures of risk,"j cvitanic , i karatzas","finance and stochastics ,",1999.0
16484,conference report : the future of german teaching . british and european perspectives on the,i wanner,"journal of european area studies ,",2001.0
16492,the modelling phase of jsd .,jr cameron,"information and software technology ,",1988.0
16494,routing explicit side information for data compression in wireless sensor networks,"h luo , g pottie",,
16519,experiments on galvanic electricity,"w nicholson , a carlisle , w cruickshank","phil . mag ,",
16523,eight general ledgers for small business,"s yoder , s knight","pc magazine ,",
16524,contextual models of urban house prices : a comparison of fixed-and random-coefficient models,"k jones , n bullen","economic geography ,",1994.0
16530,"foundations of differential geometry . vol . i. , j","s kobayashi , k nomizu","new york ,",
16531,specific immunotherapy in asthma,"j bousquet , fb michel","allergy proceedings ,",1994.0
16533,"attention span , distractibility and inhibitory potential of good and poor readers .",rw birch,,1967.0
16540,generic wrappers,"m buchi , w weck","lecture notes in computer science ,",2000.0
16545,knowledge management : some â ?? thereâ ?? there,j gantz,"computerworld ,",
16547,atomicity versus anonymity : distributed transaction for electronic commerce ( invited talks ) [ c i. in :,jd tygar,"proceedings of the 24th annual international conference on & hellip ; ,",
16556,improving reverse engineering models with test-case related knowledge,p benedusi,"information and software technology ,",
16560,the power under the hood ; preview : windows nt .,b ezzell,pc,
16571,taxonomies by the numbers : building high-performance taxonomies,"sc gates , w teiken , ksf cheng","proceedings of the 14th acm international conference on & hellip ; ,",2005.0
16580,snapshot of e-commerce 's opportunities and threats,yvoa saanen,"electronic markets ,",1999.0
16583,application and database design - putting if off,cj shaw,"sigmod record ,",
16601,fastmap : a fast algorithm for indexing,"c faloutsos , ki lin","data-mining and visualization of traditional and multimedia & hellip ; ,",
16605,a buyerâ ?? s market : jobs abound for is professionals with the right skills,s alexander,"computerworld ,",
16638,3d analog-to-digital converter,"e basha , k butler , p griffin","technical report , massachusetts institute of technology , course",
16642,extending logic programming,e laenens,,
16645,some sikp-complete set cover problems,wj masek,,1978.0
16648,characterizing bar line-of-sight graphs,sk wismath,,
16653,"hulvey , and perkins",d daniels,"phil . mag ,",
16655,the central role of mathematical logic in computer science,j paul myers jr,,
16666,"sql : 1999 , formerly known as sql3","j melton , a eisenberg","sigmod record ,",
16668,the space of kahler metrics,e calabi,"proc . int . congr . math . amsterdam ,",
16669,the aftermarket performance of initial public offerings in latin america,"r aggarwal , r leal , l hernandez",,
16683,spec2000 : measuring cpu performance in the new millenium,j henning,"ieee computer ,",
16701,program development and performance monitoring on the monsoon dataflow multiprocessor . computation,gm papadopoulos,,1989.0
16708,linda meets mobility,"gp picco , al murphy , gc roman","proc . of the 21st int . conf . on software engineering ( icse &#39; & hellip ; ,",
16715,syracuse university : a systematic approach to curriculum and faculty development .,rm diamond,"new directions for higher education ,",1976.0
16716,the materials science of thin films academic,m ohring,"san diego , calif ,",
16724,progress on hpcc and nii,m wixxslett,"sigmod record ,",1994.0
16730,third generation tp monitors,"u dayal , h garcia-molina , m hsu , b kao , mc shan","a database challenge , acm sigmod conference ,",
16758,the jpeg still picture compression standard,gk wallace,,
16791,analysis of factors affecting component placement accuracy in smt electronics assembly,"e kamen , a goldstein , d creveling , e sahinci , z",,
16802,"response of citrus to npk fertilization in a network of field trials in sao paulo state , brazil","h cantarella , ja quaggio , oc bataglia , b raij","proc . int . soc . citriculture ,",
16817,genetic programming of fuzzy coordination behaviors for mobile robots,"e tunstel , t lippincott",,
16824,"towards v-promala , a visual , object-oriented interface for xspin","gj holzmann , s leue","unpublished manuscript ,",
16827,de-platonizing and democratizing education as the bases of service learning,"i harkavy , l benson","new directions for teaching and learning ,",1998.0
16833,on the updatability of relational views,"u dayal , pa bernstein","vldb ,",1978.0
16842,the implication problem for measure constraints,"b sayrafi , d van gucht , m gyssens",,2005.0
16847,on semantic reefs and efficient processing of correlation queries with aggregates,w kiessling,"vldb ,",1985.0
16860,"ra lorie , and tg price , â ?? access path selection in a relational database management $ . $ nâ ??","pg selinger , mm astrahan , dd chamhcrlin","proc . of acm sigmod ,",
16884,non-linear flight mechanics of a helicopter analysis by application of a continuation method,k sibilski,"european rotorcraft forum , 25 th , rome , italy , proceedings. ,",1999.0
16892,query processing in main memory database management systems,"tj lehman , mj carey","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0
16897,the objectory software development process,"i jacobson , g booch , j rumbaugh",,
16908,the nature of a usable pki ( 1999 ),cm ellison,computer,
16937,public-sector vs. private-sector r & d in india a comparative analysis of two r & d teams,"jk sankaran , vs mouly",,
16939,recording diffuse x-ray reflections with continuous synchrotron radiation . an application to type la,"ar lang , g kowalski , apw makepeace , m moore","phil . mag. ,",1985.0
16940,assessing a consortium 's effectiveness,lm peterson,"new directions for higher education ,",2002.0
16943,oms rapid prototyping system for the development of object-oriented database application systems,"m norrie , a wurgler",,
16948,tutorial : state of the art in workflow management research and products,c mohan,a tutorial presented at acm sigmod international conference,
16966,process simulators for si vlsi and high speed gaas devices,jd plummerâ ? ¦,,1990.0
16970,pbl in an introductory programming courseâ ?? how to apply the seven steps method,"e nuutila , s tã ¶ rmã $ , l malmi","submitted for publication ,",
16975,an electron-microscope investigation of a moonstone,"sg fleet , ph ribbe","phil . mag ,",
16983,"topology , vol . 1",k kuratowski,"new york ,",
16984,blood transfusion for treating malarial anaemia ( cochrane review ),"m meremikwu , hj smith","cochrane database syst rev ,",2004.0
16989,"fad , a simple and powerful database language","f bancilhon , t briggs , s khoshafian , p valdurier","proc . vldb , brighton ,",
16998,some optimal inapproximability results,j h & tad,"proc . of the 28th annual acm symposium on theory of & hellip ; ,",
16999,n. : user location and tracking in an in-building radio network,"p bahl , v padmanabhan","microsoft research technical report msr-tr-99-12 , febr .",
17013,"the , ls , & leising",pa milne,"md ,",
17020,chromosome banding in amphibia xvii,"m schmid , c steinlein , w feichtinger","first demonstration of multiple sex chromosomes in & hellip ; ,",
17027,real-variable methods in harmonic analysis.-academic press,a torchinski,"san diego , calif ,",
17033,the 5 minute rule for trading memory for disc accesses and the 10 byte rule for trading memory for,"j gray , f putzolu","proceedings of the 1987 acm sigmod international conference & hellip ; ,",1987.0
17034,the incredible shrinking computer,c babcock,"computerworld ,",
17073,on the correlation of cues with discourse structure : results from a corpus study,"m moser , jd moore","unpublished manuscript ,",
17076,query processing using multidimensional clustering in db2,"b bhattacharjee , s padmanabhan , t malkemus , l",proceedings of vldb,
17092,mdl summarization with holes,"s bu , lvs lakshmanan , rt ng","proceedings of the 31st international conference on very & hellip ; ,",2005.0
17100,experimental studies of competition as a factor affecting the distribution and abundance of purple,sc schroeter,,1978.0
17102,strategy in emerging economies,"re hoskisson , l eden , cm lau , m wright","academy of management journal ,",2000.0
17117,high glucose level and free fatty acid stimulate reactive oxygen species production through protein,"t inoguchi , p li , f umeda , hy yu , m kakimoto , m","diabetes-new york - ,",2000.0
17125,theoretical electron scattering amplitudes and spin polarizations : at,"m fink , ac yates","at . data ,",
17131,a comparison of empirical and model-driven optimization,"k yotov , x li , g ren , m cibulskis , g dejong , m",,
17134,experiential education at a community college .,ls zwerling,"new directions for higher education ,",1974.0
17140,warping indexes with envelope transforms for query-by-humming systems,"y zhu , d sasha",proceedings of acm sigmod,
17141,using cats to help new instructors develop as teachers,l richlin,"new directions for teaching and learning ,",1998.0
17142,desorption induced by,de ramaker,electronic,
17148,leading a university during controversy : challenges faced by a new president,"j genshaft , j wheat","new directions for higher education ,",2004.0
17153,the open channel,c mccabe,"ieee computer ,",
17156,an attention-based approach to content-based image retrieval,"a bamidele , fwm stentiford , j morphett","bt technology journal ,",2004.0
17157,ecologische atlas van de nederlandse roofvogels ( 2e druk ),rg bijlsma,,
17163,an examination of university of wisconsin-stout studentsâ ?? perceptions of their secondary career,ly reich,,2002.0
17168,fundamentals of bacterial plant pathogens,m goto,san,
17177,"confederate biography-ja pool , ( online ) , ''",ss johnson,,
