id,title,authors,venue,year
18779,information utility and the multiple source effect,"sg harkins , re petty","journal of personality and social psychology ,",
18788,a unified framework for resolving ambiguity in copy detection,"s roy , ec chang","proceedings of the 13th annual acm international conference & hellip ; ,",2005.0
18812,connell . accurateestimationofthe numberof tuplessatisfyinga condition,g piatetsky-shapiroandc,"proc . acm sigmod conference ,",
18815,cage and poligon : two frameworks for blackboard-based concurrent problem-solving,hp nii,,1986.0
18826,detection of stationary and dynamic space substratum,p tewari,"borderland sciences congress , santa barbara , california , & hellip ; ,",
18835,storage technology takes central state,g lawton,"ieee computer ,",
18864,profound bradycardia related to long bone fracture manipulation,"ca marco , ap marco","journal of emergency medicine ,",1996.0
18868,concurrency control in database systems : a step towards the integration of optimistic methods and,g lausen,proceedings of the,
18897,vimp-a virtual market place for insurance products,"s field , y hoffner","electronic markets ,",1998.0
18918,adaptive predictive control of a distillation column,"tw yoon , dr yang , ks lee , ym kwon",,
18920,leap : implementing a welfare initiative to improve school attendance among teenage parents,"d bloom , h kopp , d long , d polit","new york : manpower demonstration research corporation ,",
18926,extraction of object-oriented structures from existing relational databases,"s ramanathan , j hodges","sigmod record ,",1997.0
18928,change and love in an intimate note to the sincere seekers,ss ravi-shankar,,1999.0
18945,dna double labelling with idurd and cldurd for spatial and temporal analysis of cell proliferation,"ja aten , pjm bakker , j stap , ga boschman , chn","the histochemical journal ,",1992.0
18949,ribbons and beads : native american art reveals history and culture,al mccall,"social studies and the young learner ,",1999.0
18973,optimizing database architecture for the new bottleneck : memory access ( extended paper published for,"p boncz , s manegold , m kersten","the vldb journal ,",
18975,development of a methodology for the assessment of sustainability in intensively managed forested,"jc azevedo , xb wu , mg messina , rf fisher",,2003.0
18978,evolution of part of the lower critical zone farm ruighoek western bushveld .,ja mcdonald,,1963.0
18989,"living with floods : victims ' perceptions in beijiang , guangdong , china","kk wong , x zhao","area ,",2001.0
19007,qualitative behavior of solutions to nã ? n systems of conservation laws,k trivisa,,
19013,s and mundy jn 1961,js dugdale,"phil . mag ,",
19022,"reducing energy consumption ofwireless , mobile devices using a secondary low-power channel","e shih , v bahl , m sinclair",,2003.0
19024,similarity-based queries for sequences data,"d rafiei , a mendelzon",proc . of the acm sigmod conference on management of data (,
19028,losing runs in bernoulli trials,dw boyd,"unpublished manuscript ,",
19030,recent bt patents,sj harris,"bt technology journal ,",2002.0
19051,state-level leadership for occupational education .,nc harris,"new directions for higher education ,",1974.0
19067,the treatment of aplastic anaemia with phytohaemagglutinin,jg humble,"lancet , i ,",1964.0
19080,multiple query processing in deductive databases using query graphs,us chakravarthy,"vldb ,",1986.0
19082,event detection in baseball video using superimposed caption recognition,"d zhang , sf chang",,
19084,system v enhanced .,j gallant,"computerworld. ,",1984.0
19123,widening the net : workshop report on the theory and practice of physical and network communities,"s whittaker , e isaacs , vo ` day","acm sigchi bulletin ,",1997.0
19128,september 2003 as at 30 sept. 2003 $ m,as at,"as at ,",
19144,in : principles of bone biology,"bp lukert , be kream","academic : san diego ,",
19150,recent developments in estimating polychlorinated biphenyl ( pcb ) losses from confined disposal,"te myers , ja miller , fl snitz","water quality 88 : seminar proceedings . february 23-25 1988 , & hellip ; ,",1988.0
19151,a new questionnaire for gastroesophageal reflux disease,"gr locke , nj talley , al weaver , ar zinsmeisterâ ? ¦","mayo clinic proceedings ,",1994.0
19170,randomized quadratic lower bound for knapsack,"d grigoriev , m karpinski","proc . 29th acm stoc ,",
19197,physio-chemical removal of phosphorus from aerated lagoonsâ ?? a case study,"ks narasaih , c morasse , j lemay","proceedings of the international conference on management & hellip ; ,",
19206,hidden markov models in biomedical signal processing,a cohen,,
19216,"scott shenker ( xerox parc ) , deborah estrin ( usc/isi ) , '' sharing the cost of multicast trees : an",s herzog,proceedings of,
19221,ecientlymininglongpatternsfromdatabases,r bayardo,"proc . of the acm sigmod conference on management of data , & hellip ; ,",
19224,generating spatiotemporal datasets on the www .,acms anthology,"sigmod record ,",2000.0
19226,implementation of logic query languages for databases,j ullman,acm trans . on database systems,
19228,supernova neutrinos ( abstract only ),j peltoniemi,"oulu univ , proceedings of the 25 th annual conference of the & hellip ; ,",1991.0
19229,color doppler in the diagnosis of ectopic pregnancy in the emergency department : is there anything,m blaivas,"journal of emergency medicine ,",2002.0
19231,mining generalized association rules ( expanded version ),"r srikant , r agrawal","technical report rj9963 , ibm research division , almaden research",
19233,a comparison of the effects of alfacalcidol treatment and vitamin d supplementation on calcium,"rm francis , it boyle , c moniz , am sctcliffe , bs","proceedings of the ninth workshop on vitamin d. orlando , & hellip ; ,",
19238,mining association rules between sets of items in large databases,"r agrawal , a swami",,1993.0
19245,market response to product-strategy and capital-expenditure announcements in singapore : investment,ss chen,,
19273,insolvency of insurance companies,yy chen,"university of california , santa barbara doctoral & hellip ; ,",
19285,ontologies and rules in support of real-time ubiquitous application,"m hatala , r wakkary , l kalantari","journal of web semantics , special issue on '' rules and & hellip ; ,",2005.0
19292,a learning framework for project management,t kotnour,"project management journal ,",1999.0
19295,"march 30 , 1999 , assistant district fish biologist , oregon state department of fish & wildlife ,",d harris,"ecology & environment , inc. , seattle ,",
19301,intranet . tvâ ?? automated multimedia content delivery,"rj jacobs , md walker , rim jeffery","bt technology journal ,",2002.0
19303,practical predicate dispatch,t millstein,,
19305,selection of file organization using an analytical model,"sb yao , ag merten","proc . internat . conf . of very large data bases , framingham , & hellip ; ,",
19317,embedding knowledge in web documents,"m philippe , e peter","computer networks ,",
19321,queries in the odmg type systems,s alagãc,"acm transactions on database systems ( tods ) ,",
19338,us army recruiting effort uses demographic system to fill out volunteer ranks .,t scannell,"computerworld ,",1980.0
19339,videoconferecing standarts target desktop applications,c ajluni,"electronic design ,",
19344,a statistical approach to incomplete information in database systems,e wong,"acm transactions on database systems ,",1982.0
19348,characterisation of mobile radio signals : base station crosscorrelation,amd turkmani,,
19359,study of effective non-symmetrical multicomponent isotope separation cascades,"na kolokolâ ?? tsov , ga sulaberidze","at . energy ,",
19364,smalltalk session,b ryder,"history of programming languages -- ii table of contents ,",1996.0
19366,querying aggregate data,"s grumbach , m rafanelli , l tininini","proc acm sigact sigmod sigart symp princ database syst ,",1999.0
19381,gifted children : myths and realities .,e winner,,1996.0
19391,building and using a highly programmable logic array,"m gokhale , w holmes , a kosper , s lucas , r minnich ,","ieee computer ,",
19409,reliability evaluation in distributed computing environments using the ahp,hma fahmy,"computer networks ,",2001.0
19474,solid state ionics,"ht pu , wh meyer , g wegner",,
19493,netcard-a practical electronic-cash system,"r anderson , c manifavas , c sutherland","lecture notes in computer science ,",1997.0
19504,index concurrency control in firm real-time databases,sr narayanan,,1997.0
19513,'' spartan : a model-based semantic compression system for massive data tables,"s babu , m garofalakis , r rastogi","acm sigmod record ,",2001.0
19514,memory-limited execution of windowed stream joins,"u srivastava , j widom","proceedings of the international conference on very large & hellip ; ,",2004.0
19532,attenuated phase-shifting photomasks fabricated from cr-based embedded shifter blanks,"fd kalk , rh french , hu alpay , g hughes",,
19534,new criteria for the conceptual model,w kent,,
19535,xml data management : go native or spruce up relational systems ?,pa larson,"sigmod record ,",2001.0
19584,some complex constructions with applications to poincare series,r froberg,"seminaire dâ ?? algebre paul dubreil , proceedings , paris",
19586,full text pdf format pdf ( 35 kb ) source the vldb journalâ ?? the international journal on very large,"p apers , s ceri , r snodgrass","the vldb journalâ ?? the international journal on very large & hellip ; ,",2002.0
19589,democracy and punishment,t dumm,"university of wisconsin ,",
19597,family adjustment to american culture,cd abel,"new directions for higher education ,",2002.0
19601,â ?? finite-element coupling matrices,p daly,"electronic lett ,",
19602,pen pals,"c barr , m neubarth","pc magazine-american edition - ,",1993.0
19607,alloy : a leightweight object modelling notation . 2000,d jackson,"mit laboratory for computer science : cambridge ,",
19609,improving productivity of jobs programs,e bardach,,1993.0
19610,semantic integration and query of heterogeneous information sources,"s bergamaschi , s castano , m vincini , d beneventano",,
19613,"'' measurement of the value of for 235u , 238u , and 239pu in the active zone of the bor-60 reactor","vs prokopenko , av inchagov , yb novikovâ ? ¦",at .,
19616,predictors of outcome after percutaneous endoscopic gastrostomy : a community-based study,"ca taylor , de larson , dj ballard , lr bergstrom","mayo clinic proceedings ,",1992.0
19620,ils : its new role in schools .,t mageau,"electronic learning ,",1990.0
19626,"preference sql -- design , implementation , experiences","w kieî ² ling , g kã ¶ stler","proceedings of the 28th international conference on very & hellip ; ,",
19646,fuzzy heterogeneous neural networks for signal forecasting,"l belanche , jj valdes , r alquezar",procs . of,
19649,tracking objects using density matching and shape priors,"t zhang , d freedman",,
19665,networked learning environments,"ag chute , pk sayers , rp gardner","new directions for teaching and learning ,",1997.0
19667,t1gukat : a uniform behavioral objectbase management system,"mt ozsu , r peters , d szafron , b irani , a lipka , a","vldb journal ,",
19671,"locus a network transparent , high reliability distributed system","g popek , b walker , j chow , d edwards , c kline , g","acm sigops operating systems review ,",1981.0
19688,the well-constructed webquest,s kennedy,"social studies and the young learner ,",2004.0
19693,gdl : web services security ( ws-security ),b atkinsonâ ? ¦,"technical report , microsoft , ibm and verisign",
19737,parallel simulation of stochastic and colored petri nets,c burdorf,submitted for,
19738,"krishna , kulkarni , peter schwarz , kathy zeidenstein , sql and management of external data","j melton , je michels , v josifovski","sigmod record , mar ,",
19770,scalable tcp : improving performance in highspeed wide area networks,t kelly,,
19789,catalytic hydrogenation of co over the perovskite oxide yba 2 cu 3 o 7x,"g dursun , jm winterbottom",,
19797,education for survival in a multicultural world .,ja banks,"social studies and the young learner ,",1989.0
19806,deferring destruction when reading unique variables,j boyland,"submitted to iwaoos ,",
19810,the merge/purge problem for large databases,"ma hernandez , sj stolfo","proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995.0
19825,using skin conductivity to detect emotionally significant events in human-computer interaction,"rd ward , ph marsden , b cahill , c johnson","procs ihm-hci2001 , ii ,",
19830,application of field triage guidelines by prehospital personnel : is mechanism of injury a valid,"m cooper , d yarbrough , l zone-smith","journal of emergency medicine ,",1995.0
19855,mcgnaw-hill book company,n yonk,,
19858,ã cents â ? ¬ fault tolerance techniques for systolic arraysã cents â ? ¬ â ? cents,"a jacob , p banerjee , cy chen , w fuchs , sy kuo , a","ieee computer ,",
19872,execution autonomy in distributed transaction processing,c pu,,
19873,management misinformation systems,rl ackoff,"management science ,",1967.0
19874,analyzing factors that influence end-to-end web performance,"b krishnamurthy , ce wills","www9 / computer networks ,",2000.0
19881,personality resemblances between unwed mothers and their adopted-away offspring,"jc loehlin , l willerman , jm horn","journal of personality and social psychology ,",1982.0
19899,deformable-mirror spatial light modulators,lj hornbeck,"proc . spie ,",1990.0
19922,a study of shift control using the clutch pressure pattern in automatic transmission,"w han , sj yi","proceedings of the i mech e part d journal of automobile & hellip ; ,",2003.0
19941,flair images of brain diseases,"f segawa , j kishibayashi , k kamada , n sunohara , m","no to shinkei ,",1994.0
19942,"indigenous forest-dwelling communities in indonesiaâ ?? s outer islands : livelihood , rights , and",c zerner,"unpublished manuscript ,",
19952,tomalâ ?? a high-level programming language for microprocessor process control applications,"rb kieburtz , jl hennessy",,
19953,general optical implementations of fractional fourier transforms,"s liu , j xu , y zhang , l chen , c li",,
19956,integrating video and text via representations of narrative,"a salway , m graham , e tomadaki , y xu","procs . aaai spring symposium ,",
19969,modelling of local climate for prediction of road slipperiness,"j bogren , t gustavsson","physical geography ,",
19972,andj . f. naughton . the oo7 benchmark,"mj carey , dj dewitt","proceedings of the 1993 acm sigmod international conference & hellip ; ,",
19976,variability in the likelihood of automatic attitude activation : data reanalysis and commentary on,rh fazio,"journal of personality and social psychology ,",1993.0
19984,clinical effects of sodium ozagrel and urokinase in patients with acute cerebral infarction in the,"h itoh , k yamatani , n oshida , m shioi , m takaba , h","no to shinkei ,",1998.0
19996,conservatism and art preferences,"gd wilson , j ausman , tr matthews","journal of personality and social psychology ,",1973.0
20011,a framework for projected clustering of high dimensional data streams,c aggarwal,"proceedings of the international conference on very large & hellip ; ,",2004.0
20016,peer-facilitated adult education,s anderson,"new directions for adult and continuing education ,",1999.0
20022,"extending hierarchical reinforcement learning to continuous-time , average-reward , and multi-agent","m ghavamzadeh , s mahadevan , r makar",,
20055,dual-buffer strategies in object bases,"a kemper , d kossmann",20th int . conf . on very large data bases,
20059,a knowledge representation system for integration of general knowledge and case-specific knowledge,a aamodt,"procs . int . conf . on tools with artificial intelligence ,",
20062,pattern classification and scene analysis,"ro duda , pe hart",,1973.0
20082,how does cooperation reduce intergroup bias,"sl gaertner , ja mann , jf dovidio , aj murrell , m","journal of personality and social psychology ,",
20083,transposition of is1 circles,"y shiga , y sekine , e ohtsubo","genes to cells ,",1999.0
20107,balneotherapy for rheumatoid arthritis,"ap verhagen , sm bierma-zeinstra , jr cardoso , ra de","cochrane database syst rev ,",2004.0
20109,lod * : an odmg based c++ database programming language with class-separation support,"es cho , hj kim","information and software technology ,",
20112,september 1952 . the university of toronto model electronic computer,rf johnston,proc .,
20122,computing in horn clause theories,p padawitz,,1988.0
20134,the directionality of ruvab-mediated branch migration : in vitro studies with three-armed junctions,"k hiom , ir tsaneva , sc west","genes to cells ,",1996.0
20136,influence of speed of third-party intervention and outcome on negotiator and constituent fairness,"de conlon , pm fasolo","the academy of management journal ,",1990.0
20141,etal. : the solar dynamic radiator with a historical perspective,kl mclallin,proceedings of the 23rd international energy conversion,
20146,language is spatialâ ?? : experimental evidence for image schemas of concrete and abstract verbs,"dc richardson , mj spivey , s edelman , ad naples",,
20150,â ?? noncohesive embankment failure due to overtopping flow .,"dp andrews , se coleman , mg webby , bw melville",,
20165,issues in the writing of contemporary history,jan lee,"history of programming languages -- ii table of contents ,",1996.0
20180,dynamic modeling,"bm hannon , m ruth",,2001.0
20189,using quantitative information for ef-f-ficient ficient aasssociation rule generation sociation rule,"b pã ´ ssas , w meira jr , m carvalho , rrb pã ´ ssas , r",,
20194,the mlpq/gis constraint database,"pz revesz , r chen , p kanjamala , y li , y liu , y","proceedings of sigmod 2000 ,",
20205,what a temporal gis can do for cadastral systems,"kka ai-taha , au frank",,1995.0
20206,hyper tableaux,"p baumgartner , u furbach , i niemelae","lecture notes in computer science ,",1996.0
20207,"examination of adolescents ' negative thoughts , depressive mood and family environment","b aydin , f oztutuncu","adolescence-san diego - ,",2001.0
20218,a simple method to stabilize the frequency of semiconductor lasers ( abstract only ),"h ludvigsen , c holmlund , e ikonen","oulu univ , proceedings of the 25 th annual conference of the & hellip ; ,",1991.0
20243,object and rle management m the exodus extensible database system,"cmj carey , dj dewltt , je i & ha & on , ej shelata","proceedmgs of 1986 vldb conference ,",
20244,project transition : testing an intervention to help high school freshmen succeed,j quint,,1999.0
20245,twisted bit-line technique for multigigabit drams,"ds min , dw langer","electronic letters ,",1997.0
20251,the search for new models in faculty bargaining .,jh schuster,"new directions for higher education ,",1974.0
20260,article details,me tipping,"journal of machine learning research ,",2001.0
20263,evaluation of r-1218 in the primary rat hepatocyte unscheduled dna synthesis assayã cents ã cents ã cents final report,l bionetics,"md ,",
20267,assessment in accelerated learning programs : a practical guide,be walvoord,"new directions for adult and continuing education ,",2003.0
20291,an authoruatron mechamsm for a relatlonai database system,"p gnfflths , b wade",acm transactions on database systems ( sept. .,
20293,software tool packages the expertise needed to build expert systems,c williams,"electronic design ,",
20294,customizing the technology roadmapping approach,"r phaal , cjp farrukh , jf mills , dr probert",,
20309,of data warehouseing and olap technology,csdua overview,"sigmod record ,",
20311,daytona,r greer,"proceedings of the sigmod international conference on & hellip ; ,",
20345,generalized sobolev inequalities and asymptotic behaviour in fast diffusion and porous medium,"m del pino , j dolbeault","submitted for publication ,",1999.0
20352,mapping contested terrains : schoolrooms and streetcorners in urban belize,c rutheiser,"see ref ,",
20390,serving the movement : the role ( s ) of music,r rosenthal,"popular music and society ,",2001.0
20392,svâ `` footballâ '',ve encarta,,1993.0
20400,retention of urethrovesical foreign bodies : case report and literature review,"p walsh , m moustafa","journal of emergency medicine ,",2000.0
20402,constitutional limitations and public deficits : evidence from the us states,h bohn,,
20404,541.201 ( b ) 68 fed,pwc regulations,reg .,
20407,the removal of gallstones by ether solution,jw walker,"lancet i ,",
20418,optimizing queries across diverse data sources,"lm hass , d kossmann , el wimmers , j yang , l raschid","proceedings of the 23rd vldb conference , athens , greece , acm & hellip ; ,",
20419,"the small gtp-binding protein rho1 is a multifunctional protein that regulates actin localization ,","k nakano , r arai , i mabuchi","genes to cells ,",1997.0
20427,sql table function open architecture and data access middleware,"h pirahesh , b reinwald",,1998.0
20428,fast algebraic attacks on stream ciphers with linear feedback,n courtois,,
20431,bernhard â ?? the r * - tree : an efficient and robust access method for points and rectanglesâ ??,"n beckmann , hp kriegel , r schneider , b seeger",proc . acm-sigmod international conference on management of,
20439,a precise definition of basic relational notions and of the relational algebra,a pirotte,"acm sigmod record ,",1982.0
20447,computing queries from derived relations,"hz yang , pã ? larson","eleventh international conference on vldb , stockholm ,",
20450,maids : mining alarming incidents from data streams,"yd cai , d clutter , g pape , j han , m welge , l auvil","proceedings of the 23rd acm sigmod international conference & hellip ; ,",2004.0
20455,autonomic computing for pervasive ictâ ?? a whole-system perspective,"m shackleton , f saffre , r tateson , e bonsma , c","bt technology journal ,",2004.0
20466,"principles of medicinal chemistry , 4th ed. ; williams & wilkins : baltimore","wo foye , tl lemke","md ,",
20471,dopamine for prevention of morbidity and mortality in term newborn infants with suspected perinatal,"r hunt , d osborn","cochrane database syst rev ,",2002.0
20477,"gr , and slavin , w. : 1983","e pruszkowska , dc manning , gr carnrick","at spectrosc ,",
20498,internet traffic warehouse,"cm chen , m cochinwala , c petrone , m pucci , s","acm sigmod record ,",2000.0
20507,part-time faculty : why should we care ?,mm nutting,"new directions for higher education ,",2003.0
20524,using assessment as a basis for the articulation of transfer students .,jl ratcliff,"new directions for higher education ,",1992.0
20543,recent bt patents,cs ormston,"bt technology journal ,",2004.0
20545,improving smart card security using self-timed circuits,"s moore , r anderson , p cunningham , r mullins , g","proceedings async ,",2002.0
20551,paradoxical embolism-report of a case involving four organ systems,"ma islam , k khalighi , je goldstein , j raso","journal of emergency medicine ,",2000.0
20568,a ( 1994 ) : automated grading assistance for student programs ( panel presentation ),"dg kay , pc isaacson , ta scott , k reek",proceedings of the 25 thsigcse technical,
20577,semantics-based time warp protocols,"hv leong , d agrawal",,
20579,leaf isozymes as genetic markers in citrus,"rk soost , am torres","proc . int . soc . citricult ,",
20597,the mccormack institute,rl woodbury,"new directions for higher education ,",2000.0
20599,"multiple implementation of a type , clu design note 53",b liskov,,1975.0
20602,mining quantitative association rules in large relational tables,"r agrawal , r srikant",,1996.0
20608,fire history of the pinyon-juniper woodlands of great basin national park . usdi national park,"ge gruell , le eddleman , r jaindl","pacific northwest region , seattle , washington ,",
20621,"extinction , weak extinction and persistence in a discrete , competitive lotka-volterra model","dm chan , je franke","applied mathematics and computer science ,",2000.0
20622,gestion des populations dâ ?? auxiliaires : recolonisation naturelle ou introduction de phytoseudes en,"s kreiter , g sentenac","proceedings of national conference journee dâ ?? informations & hellip ; ,",
20625,service level agreements : keeping a rein on expectations,j hathaway,"proceedings of the 23rd annual acm siguccs conference on & hellip ; ,",1995.0
20651,the use of conventional pulped wood fibres as reinforcement in composites,"e sjã ¶ holm , f berthold , ek gamstedt , c neagu , m","proceedings of the 23rd risã ¸ international symposium on & hellip ; ,",
20695,the laptop initiative in the graphic communications management program at the university of,bp klinger,,2004.0
20706,"r. rakhlin , a. and verri a. : 2001 , â ??","t poggio , sr mukherjee","bâ ?? . technical report ai memo 2001-011 , massachusetts institute",
20708,twisted orbifold k-theory preprint math,"a adem , y ruan",,
20711,computer establishment .,kd fishman,"computerworld. ,",1981.0
20714,"sleep deprivation : effects on work capacity , self-paced walking , contractile properties and","cd rodgers , dh paterson , da cunningham , eg noble","sleep-new york - ,",1995.0
20727,the technological framework for library planning in the next decade .,ca lynch,"new directions for higher education ,",1995.0
20737,high-pressure homogeniser valve mechanics . chemecaâ ?? 95,"ar kleinig , bh ide , apj middelberg","proceedings of the 23rd australian chemical engineering & hellip ; ,",
20741,testing in the schools : individualized intelligence tests and curriculum based measurement,kl emery,,2003.0
20751,combining trust region and line search techniques,"j nocedal , y yuan",,
20768,effects of gender and cooperative-versus-individual performance contingent reward on intrinsic,r eisenberger,"unpublished manuscript ,",
20772,congruence primes for cusp forms of weight kâ ? ¥ 2,f diamond,to,
20778,detection of moving objects using a robust displacement estimation including a statistical error,"m hã ¶ tter , r mester , m meyer","proc . int . conf . pattern recognition ,",
20783,comparing the performance of distributed hash tables under churn,"j li , j stribling , tm gil , r morris , f kaashoek",,
20786,semantic heterogeneity as a result of domain evolution,v ventrone,"acm sigmod record ,",1991.0
20791,finite volume methods for acoustics and elasto-plasticity with damage in a heterogeneous medium,t fogarty,"phd thesis , university of washington , seattle , washington ,",
20803,pleistocene phylogeographic effects on avian populations and the speciation process,"jc avise , d walker","proceedings : biological sciences ,",1998.0
20812,"modeling the cosmos : the shape of the universe , keynote address",a lasenby,"siggraph , san diego ,",
20816,pc user groups reach out,mk flynn,"pc magazine ,",1993.0
20825,jini home networking : a step towards pervasive computing,"u varshney , r jain","ieee computer ,",
20860,"v. chi , fp brooks , jr. , wv wright , rs williams , and ej snyder ( 1993 ) . the nanomanipulator : a virtual","ii taylor , wr rm",proceedings of acm,
20863,model selection for two view geometry,p torr,"technical report , http://research . microsoft . com / - philtorr ,",
20882,problemas de probabilidad y estadãstica,cm cuadras,vol i.,
20905,back-off smoothing in a syntactic approach to language modelling,"g bordel , i torres , e vidal","proc . icslp ,",
20907,perceptual and semantic management of sound effect,"p cano , m koppenberger , s le groux , p herrera , n","submitted for publication ,",
20908,participation of area postrema in cardiovascular control in the dog,"kl barnes , cm ferrario , cl chernicky , kb brosnihan",,1984.0
20909,tension and information systems,r veryard,"information and software technology ,",1987.0
20914,"probabilistic temporal databases , ii : calculus and query processing",a dekhtyar,,
20918,misconceptions about real-time computing,ja stankovic,"ieee computer ,",
20927,concepts and capabilitiesof a databasecomputer,"j banerjee , ri baum , dk hsiao , k kannan","acm transactions on database systems ,",
20929,implementation of impure surrogates . very large data bases,sm deen,"international conference on very large data bases ,",
20933,for windows 95,v spss,"seattle : microsoft ,",
20964,liveness verification of discrete-event systems modeled by n-safe petri nets,"kx he , md lemmon","proc . of the 21st int . conf . on application and theory of & hellip ; ,",
20980,teaching minority students,we sedlacek,"new directions for teaching and learning ,",
21004,views in a large scale xml database,"v aguilera , s cluet , t milo , d vodislav , p veltri","vldb journal ,",
21009,an empirical study of object-oriented system evolution,"w li , l etzkorn , c davis , j talburt","information & software technology ,",2000.0
21019,tinker : a program by demonstration system for beginning programmers,h lieberman,watch what i do : programming by,
21024,cover your assets,t schumaker,,2002.0
21026,mamãferos del cretã ¡ cico inferior de patagonia : iv congreso latinoamericano de paleontologãa de,"jf bonaparte , gw rougier",,1987.0
21057,facilitating cultural diversity in adult literacy programs .,lg martin,"new directions for adult and continuing education ,",1990.0
21066,bases for the development of last : a formal method for business software requirements specification,"jm almendros-jimenez , l gonzalez-jimenez","information & software technology ,",2002.0
21072,ddb : an object oriented design data manager for vlsi cad .,", rm arlein , cy lo",,
21078,disconjugacy,wa coppel,,1971.0
21086,semantic grammar : an engineering technique for constructing natural language understanding systems .,rr burton,"acm sigart bulletin ,",1977.0
21097,temporal relations in geographic information systems : a workshop at the university of maine,"r barrera , a frank , k al-taha","acm sigmod record ,",1991.0
21098,the future of the hydrogen economy : bright or bleak ?,"b eliasson , u bossel",,
21111,the display style file sources are contained in the source directory graphics,d styles,,
21113,a q-factor enhancement technique for mmic inductors in silicon technology,"m danesh , jr long , r hadaway , d harame","proc . int . microwave symp ,",
21124,new jersey : final report on the grant diversion project,"s freedman , j bryant , g cave , mr bangser",,1988.0
21125,motivation with a mission : understanding motivation and culture in workshop design,rj wlodkowski,"new directions for adult and continuing education ,",1997.0
21149,the structure and function of the blood-brain barrier,mwb bradbury,"fed proc ,",1984.0
21151,preserving mapping consistency under schema changes,"y velegrakis , rj miller , l popa","the vldb journal ,",2004.0
21158,xml : a second chance for web markup,n randal,"pc magazine , november ,",
21187,using formal methods to reason about semantics-based decompositions of transactions,"p ammann , s jajodia , i ray","proceedings of the international conference on very large & hellip ; ,",1995.0
21207,java tools get real,rv dragan,"pc magazine-american edition - ,",
21208,pharmacokinetics of oral and intravenous rifampicin during chronic administration,"u loos , e musch , jc jensen , g mikus , hk schwabe , m","journal of molecular medicine ,",1985.0
21232,dialogues : a basis for constructing programming environments,"acm sigplan notices , 1983",,1983.0
21246,â ?? quel as a data & pe,m stonebrakerâ ? ¦,"proceedings of the 1984 acm-sigmod conference on the & hellip ; ,",
21249,trustee-based tracing extensions to anonymous cash and the making of anonymous change ; 6th acm-siam,"e brickell , p gemmell , d kravitz",,1995.0
21258,low-flux spatial structures of mev protons at 1â ?? 10 au during quiet-time periods,"k kecskemety , yi logachev , m zeldovich","proc . 28th intern . cosmic ray conf ,",
21260,"where croats are in the majority , minority students supposedly have the right to take classes in non",iw mostar,,
21266,electromagnetic radiation from cylindrical structures,jr wait,,
21279,companies struggle to answer web-site e-mail,r fusaro,"computerworld ,",
21283,a performance study of concurrency control in a real-time main memory database system,s liu,"acm sigmod record ,",1993.0
21284,modulation of galactic cosmic rays and changes in the solar magnetic field,"g wibberenz , hv cane , ig richardson , tt von","proc . 26th int . cosmic ray conf ,",
21301,interventions for educating children who have attended the emergency room for asthma,"mm haby , e waters , cf robertson , pg gibson , fm","cochrane database syst rev ,",2001.0
21303,voice over ip . mitp,rd kã ¶ hler,,2002.0
21314,parse selection on the redwoods corpus : 3rd growth results,"k toutanova , cd manning , s oepen , d flickinger",,2003.0
21315,an extensible classifier for semi-structured documents,"m tresch , a luniewski","proceedings of the fourth international conference on & hellip ; ,",1995.0
21322,automatic tcp buffering tuning,"j semke , j mahdavi , m mathis","proceedings of acm sigcomm 1998 ,",
21330,new millennium new emergency management,rb neil,"journal of emergency management ,",
21356,schizosaccharomyces pombe gad7,"j kanoh , y watanabe , m ohsugi , y iino , m yamamoto","genes to cells ,",1996.0
21367,using evaluation indicators to track the performance of education programs,g psacharopoulos,"new directions for program evaluation ,",
21381,distributed routing algorithms for multi-hop ad hoc networks using d-hop connected d-dominating sets,"mq rieck , s pai , s dhar , mq rieck , s pai , s dhar","computer networks ,",2005.0
21392,investigation of 85 kr production and the influence of 85 kr on the radiation conditions during the,"vv serebryakov , ap kirillovich , af sviridovâ ? ¦",at .,
21403,remote assessment of ocean color for interpretation of satellite visible imagery : a review,"hr gordon , ay morel",,1983.0
21427,an architecture to support context-aware applications,"ak dey , d salber",,
21428,xrel : a path-based approach to storage and retrieval of xml documents using relational databases,"m yoshikawa , t amagasa , t shimura , s uemura","acm transactions on internet technology ,",2001.0
21435,decimalisation table attacks for pin cracking,"m bond , p zielinski","unpublished manuscript ,",2002.0
21445,attribute agreement,yc tay,"proceedings of the eighth acm sigact-sigmod-sigart symposium & hellip ; ,",1989.0
21446,"21 and in california , 27 , jefferson city 33 , cited this source of discrimination",i sedalia,,
21452,factors affecting chinook populations,"d weitkamp , g ruggerone","report to the city of seattle , seattle , washington ,",
21456,surgery versus radiotherapy for muscle invasive bladder cancer,"md shelley , j barber , t wilt , md mason","cochrane database syst rev ,",2002.0
21458,tenure and the moderation of conflict .,rd clark,"new directions for higher education ,",1974.0
21464,assessing the effectiveness of social programs : methodological and conceptual issues,"l sechrest , we yeaton","new directions for program evaluation ,",1981.0
21469,propagation in corrugated waveguides,gh bryant,"proc . iee ,",
21478,evolutionary market equilibrium in bertrand and cournot settings,"cz qin , c stuart",,
21482,eversion versus conventional carotid endarterectomy for preventing stroke ( cochrane review ),"pg cao , p de rango , s zannetti , g giordano , s","cochrane database syst rev ,",2001.0
