id,title,authors,venue,year
18261,"individuation , gender role , and dissent : personality mediators of situational forces","c maslach , rt santee , c wade","journal of personality and social psychology ,",
18269,design of an electron cyclotron heating system for the iter tokamak,m makowski,proc . 21st int . conf . infrared and millimeter,
18282,financial management and strategic planning .,n dickmeyer,"new directions for higher education ,",1982.0
18293,on the flux distribution in a onedimensional disordered system,"c monthus , a comtet","j. phys . i france ,",1994.0
18294,outcomes-oriented marketing .,"gd kuh , gh wallman","new directions for higher education ,",1986.0
18304,dsac : integrity for outsourced databases with signature aggregation and chaining,"m narasimha , g tsudik","proceedings of the 14th acm international conference on & hellip ; ,",2005.0
18339,"et . all. , â ?? a guided tour of multimedia systems and application : query by content for large on-line",r barber,"ieee computer ,",
18341,identity managements and its support of multilateral security,"c sebastian , m kã ¶ hntopp","computer networks ,",
18342,the at most k-deep factor tree,"j allali , mf sagot","submitted for publication ,",2003.0
18346,a process-oriented scientific database model,"jm pratt , m cohen","sigmod record ,",1992.0
18356,"model 241/243/244 splitbeam digital echo sounder system operatorâ ?? s manual , version 1.8",ht inc,"hydroacoustic technology inc. , seattle , washington ,",
18358,decentralised workflows and software agents,"jw shepherdson , sg thompson , br odgers","bt technology journal ,",1999.0
18361,referential integrity,cj date,"vldb ,",1981.0
18371,dissonance processes as self-affirmation,"cm steele , tj liu","journal of personality and social psychology ,",
18375,topics in decision-theoretic troubleshooting : repair and experiment,"js breese , d heckerman",,
18377,a performance comparsion of ethernet and the cambridge digital communication ring,"gs blair , d shepherd","computer networks ,",
18407,the determinants of executive compensation in family-controlled public corporations,"lr gomez-mejia , m larraza-kintana , m makri","academy of management journal ,",2003.0
18410,finding near-replicas of documents on the web,"n shivakumar , h garcia-molina","lecture notes in computer science ,",1999.0
18417,heparin for pregnant women with acquired or inherited thrombophilias,"mc walker , se ferguson , vm allen","cochrane database syst rev ,",2003.0
18421,a multiple watermarking algorithm based on cdma technique,"f zou , z lu , h ling","proceedings of the 12th annual acm international conference & hellip ; ,",2004.0
18426,die entwicklung und anwendung von rechenverfahren und rechenprogrammen zur strukturanalyse von,w steigemann,"technical university , mdnchen , frg ,",
18435,bbl : a building block layout system for custom chip design,"np chen , cp hsu , es kuh , cc chen , m takahashi","proc . int . conf . computer-aided design ,",
18437,the shape and form of puget sound,r burns,,1985.0
18446,efficient k-nn search on vertically decomposed data,"ap de vries , n mamoulis , n nes , m kersten","proceedings of the acm sigmod international conference on & hellip ; ,",2002.0
18455,presentation at the high energy astrophysics division ( head ) meeting,s boggsâ ? ¦,"san diego , usa ,",
18457,papers no. 691 and 694 submitted to this conference,b aubertâ ? ¦,,
18459,historically black colleges and universities : making a comeback,ke redd,"new directions for higher education ,",1998.0
18467,a variant of the arrow distributed directory protocol with low average complexity,"d peleg , e reshef","proc . of the 26th int . colloquium on automata languages and & hellip ; ,",
18468,conformation and evolution,f structure,voi .,
18470,overview of the pips project,"f irigoin , p jouvelot , r triolet",,
18496,regression modeling strategies,fe harrell,,2001.0
18508,microsoft windows 3.1,k jamsa,microsoft,
18529,the beauty of the-calculus,"f kamareddine , rp nederpelt",to,
18553,corticosteroids or acth for acute exacerbations in multiple sclerosis,"g filippini , f brusaferri , wa sibley , a citterio ,","cochrane database syst rev ,",2000.0
18557,repacking on demand for speed-sensitive channel assignment,"hm tsai , ac pang , yc lin , yb lin , hm tsai , ac pang","computer networks ,",2005.0
18560,limits on t-quark decay into charged higgs from a direct search at the cern proton-antiproton,"c albajar , r kinnunen , j tuominiemi , v karimaki , m","oulu univ , proceedings of the 25 th annual conference of the & hellip ; ,",1991.0
18561,a cdn-p2p hybrid architecture for cost-effective streaming media distribution,"d xu , s kulkarni , c rosenberg , h chai",computer,
18564,dehydrogenase enzyme histochemistry on freezedried or fixed resin-embedded tissue,"gi murray , md burke , swb ewen","the histochemical journal ,",1988.0
18565,the us investment portfolio and the icapm,"h bohn , l tesar",,1995.0
18600,tinysec : link layer encryption for tiny devices,"c karlof , n sastry , d wagner",,
18611,stream processing of xpath queries,"a gupta , d suciu",sigmod,
18620,knowledge management : ready for prime time ?,g lawton,,
18643,a benefit-cost analysis of the supported work experimentâ '' â '',"p kemper , d long , c thornton","the national supported work demonstration ,",
18653,an object-based taxonomy for distributed computing systems,"be martin , ch pedersen , j bedford-roberts",,
18667,discovery of multiple-level rule s from large database,"j han , y fu",,
18677,the high frequency spectra of the elements,hgj moseley,"phil . mag ,",
18682,neotraditional developments : the anatomy of a new urban form,ej mccann,"urban geography ,",1995.0
18689,agent-based electronic commerceâ ?? tutorial,es lee,"international conference on electronic commerce ( icec &#39; 98 ) , (",
18690,nonserial dynamic programming,"u bertele , f brioschi",,1972.0
18695,computing iceberg queries ecientlyproc . 1996 int,"m fang , n shivakumar , hg molina , r motwani , jd","conf . very large data bases ,",
18698,using a castor oil-balsam of peru-trypsin ointment to assist in healing skin graft donor sites,"sn carson , c wiggins , k overall","ostomy wound management ,",2003.0
18701,"284 . section 214 of the criminal code contains a similar provision . under both codes , conviction for",p code,,
18710,geographical indications and the south africa-european union free trade agreement,"e craven , c mather","area ,",2001.0
18711,web sites strive to personalize,c sliwa,,
18719,"varghese , â ?? faster ip lookupsusingcontrolled prefix expansion , â ??",v srinivasan andg,"in proc . acm sigmetrics ,",
18721,mobile agent technology for the management of distributed systems - a case study,"c raibulet , c demartini","computer networks ,",2000.0
18723,grizzly bear predation on elk calves and other fauna of yellowstone national park,"ka gunther , ra renkin","international conference on bear research and management ,",
18735,the collaborative desktopâ ?? collaboration and information building,"k tollmar , m marmolin , y sundblad",,1994.0
18742,"saints , biographers and creole identity formation in colonial spanish america",rj morgan,,1998.0
18751,an introduction to web services,p muschamp,"bt technology journal ,",2004.0
18755,signed quorum systems,h yu,,
18765,rate-based query optimization for streaming information sources,"s viglas , jf naughton","sigmod conference ,",2002.0
18774,a proof of lotheâ ?? s theorem,lm brown,"phil . mag ,",
18792,efficient svm training using low-rank kernel representations,"s fine , k scheinberg","journal of machine learning research ,",2001.0
18798,flux and sources of nutrients in the mississippi-atchafalaya river basin : topic 3 report for the,"da goolsby , wa battaglin , gb lawrence , rs artz , bt",,
18819,"technology and economy of blending and mixing . the best of bulk solids handling : stacking , blending",at zador,"trans tech publications , zurich , switzerland ,",
18821,assessing workplace learning : new trends and possibilities,"pl inman , s vernon","new directions for adult and continuing education ,",1997.0
18836,standard sql/mm : sql multimedia and application packages,"k jankiewicz , m wojciechowski",,
18847,ontology as a foundation for meta-modelling and method engineering,y wand,"information and software technology ,",1996.0
18850,the forests of india,ep stebbing,"volume i ,",
18851,reasoning and inference in spatial knowledge acquisition : the cognitive map as an internalized gis,"rg golledge , s bell , vj dougherty","annual conference of the association of american geographers & hellip ; ,",
18853,a new approach to interactive performance systems,"h kuå?cu , bt akgã 1/4 n","proceedings of the 13th annual acm international conference & hellip ; ,",2005.0
18869,strong convergence theorems of mannâ ?? s type for one-parameter nonexpansive semigroups in general,"t suzuki , w takahashi",,
18872,hmong parent education and involvement and its impact on children : a correlational study,ca bondioli,,2000.0
18882,"soil chronosequence along the cowlitz river , washington",dp dethier,,
18883,the c-function for non-compactly causal symmetric spaces,"b krã?tz , g oã ¨ lafsson",,
18884,somatostatin,"s yamada , m ito , s kobayashi","horumon to rinsho ,",1976.0
18891,acute thoracic aortic dissection : the basics,"k chen , j varon , oc wenker , dk judge , re fromm , gl","journal of emergency medicine ,",1997.0
18898,"pleural diseases 3rd ed. , 129-153 williams & wilkins baltimore",rw light,"md ,",
18903,japanese foreign direct investment : wealth effects from purchases and sales of us assets,"rh pettway , nw sicherman , dk spiess",,
18934,"â ?? scheduling policies for an on-demand video server with batching , â ??","a dean , d sitaram , p shahabuddin",proc . acm multimedia,
18937,bench testing of a sock-type catch basin insert for removal of free petroleum,"r hrachovec , g minton","plantcpr , seattle , washington ,",
18940,viewpoint consistency in odp,"ea boiten , h bowman , j derrick , pf linington , m","computer networks ,",2000.0
18944,generating 3d views of facial expressions from frontal face video based on topographic analysis,"l yin , k weiss","proceedings of the 12th annual acm international conference & hellip ; ,",2004.0
18971,adaptive bang-bang-control for processes containig switching actuators ( eine adaptive,u hoffmann,,1987.0
18972,limnological analysis,"rg wetzel , ge likens",,2000.0
18977,data grid for large-scale medical image archive and analysis,"hk huang , a zhang , b liu , z zhou , j documet , n","proceedings of the 13th annual acm international conference & hellip ; ,",2005.0
18982,energy research and development corporation ( australia ) project report no. 37,rm gifford,,1991.0
18994,making-a-case : a study of the classroom construction of academic literacy,la rex,,1997.0
19004,"average predictive effects for models with nonlinearity , interactions , and variance components","a gelman , i pardoe","unpublished manuscript ,",2003.0
19014,ibers,"f basolo , bm hoffman","ja acc . chem . res ,",
19019,concurrency control in hierarchical multidatabase systems,"s mehrotra , hf korth , a silberschatz","the vldb journal the international journal on very large & hellip ; ,",1997.0
19033,idiopathic pulmonary fibrosis : current concepts,"jh ryu , tv colby , te hartman","mayo clinic proceedings ,",1998.0
19034,sabre flies to open systems,gh anthes,"computerworld ,",
19041,"wolfe-dietrich , and anoop gupta . \ \ splash : stanford parallel applications for shared-memory , ''",jp singh,"technical report csl-tr-92-526 , stanford university , computer",
19045,an introduction to structured modeling,am geoffrion,"management science ,",1987.0
19050,wildlife conservation : an historical perspective .,j sheail,"geography ,",1984.0
19052,r. multivalued dependencies and a new normal form for relational databases,f agin,"acm trans . database syst . 2 , 3 ( sept. 1977 ) ,",
19062,self-tuning histograms : building histograms without looking at data,"aa ac , s chaudhuri",proceedings of the acm sigmod international conference on,
19065,the performance of three database storage structures for managing large objects,portal.acm.org,,
19085,the nearest neighbor problem in information retrieval : an algorithm using upperbounds,"af smeaton , cj van rijsbergen","acm sigir forum ,",1981.0
19090,skills they 'd kill for,a radding,"computerworld ,",
19096,quantum commttnication,i kremer,"msc thesis , computer science department , the hebrew university ,",
19098,"rising above the hate of warâº , translated by yoshida jiro",s hiroya,unpublished,
19099,winter water quality in lakes and streams,"dj calkins , gd ashton","water quality 88 : seminar proceedings . february 23-25 1988 , & hellip ; ,",1988.0
19100,er timi-19 : testing the reality of prehospital thrombolysis,"cp cannon , aj sayah , rm walls","journal of emergency medicine ,",2000.0
19110,crystal-chemistry aspect of radiation resistance of nonmetallic materials,"vm kosenkov , sa vorobâ ?? ev",at .,
19119,"cognitive representations of light - vs. dark-skinned blacks : structure , content , and use of the",kb maddox,,1998.0
19120,web-based simulation generator : empowering teaching and learning media in political science,"a ip , r linser",,
19131,generating bricks .,"s norine , r thomas",,
19132,social networks and the performance of individuals and groups,"rt sparrowe , rc liden , sj wayne , ml kraimer",,
19148,a general perspective on nomad-sedentary relations in the middle east,f barth,"see ref ,",
19158,improved query performance with variant indexes,"eon patrick , d quass","sigmod conference ,",
19160,telecommuters and work groups : a communication network analysis,f belanger,,
19187,enhancing pediatric primary care : cost lessons learned from pediatric pathways to success,"m kaplan-sanoff , tw brown , b zuckerman","zero to three ,",1997.0
19189,injury prevention coordinator : an opportunity for emergency nurses,"ka hansen , se shapiro","journal of emergency nursing ,",1996.0
19207,"transition to object-oriented development , âº comm","me fayad , w tsai , ml fulghum",,1996.0
19227,test equating,"mj kolen , rl brennan",,1995.0
19235,added benefits : the link between work-life benefits and organizational citizenship behavior,sj lambert,"academy of management journal ,",2000.0
19252,failure and failure resolution in the us thrift and banking industries,"a gupta , l misra",,
19265,building program optimizers with rewriting strategies,"e visser , a tolmach","proceedings of the third acm sigplan international & hellip ; ,",1999.0
19282,bricksâ ?? n clicks .,l stevens,"pc magazine , june ,",
19289,cospan,"rh hardin , z har ` el , rp kurshan","lecture notes in computer science ,",1996.0
19290,improved method of ga 's non-efficiency operation,"h yu-sheng , h sheng-lian , h guo-si",proceedings of the 3rd worl d congress on intelligent,
19294,sampling microbes from the rhizosphere and phyllosphere,"lmc dandurand , gr knudsen","see ref ,",
19310,recent results of dust explosion studies at the lake lynn experimental mine,"es weiss , nb greninger , mj sapko","proceedings of the 23rd international conference of safety & hellip ; ,",
19342,assessment of seismic and infrasound signals in korea with ground truth,"b stump , ms jun , c hayward , js jeon , iy che , sm",,
19347,cancers in cyclosporine-treated vs azathioprine-treated patients,i penn,"transplantation proceedings ,",1996.0
19362,"stress , coping , and adult education",sa mcclary,"new directions for adult and continuing education ,",1990.0
19363,one small candle : the true story of alina and leo bacall,l murphy,unpublished,
19365,thinking way-based systems and culture of manufacturing-engendering proposals for developing region -,y ito,522 d. hell et al. proceedings of 2nd ims international,
19407,i/o brush : drawing with everyday objects as ink,"k ryokai , s marti , h ishii","proceedings of acm chi ,",2004.0
19408,the role of membrane skeleton in formation of the irreversibly sickled cell : a review,sr goodman,"cellular and molecular biology letters ,",1996.0
19410,characterization of ulpa filters,r wepfer,"icccs90 , zurich , switzerland ,",
19412,the promise of sociocultural theory in democratizing adult education,mv alfred,"new directions for adult and continuing education ,",2002.0
19417,assessing ac motor dielectric withstand capability to reflected voltage stress using corona testing,"j erdman , j pankau , g skibinski",,1996.0
19428,"a guide to the nests , eggs and nestlings of north american birds.â ?? academic press","pj baicich , cjo harrison","san diego , california ,",
19430,"an evolved circuit , intrinsic in silicon , entwined with physics",a thompson,"lecture notes in computer science ,",1997.0
19443,identification of abuse in emergency departments : effectiveness of a two-question screening tool,"j mcfarlane , l greenberg , a weltge , m watson","journal of emergency nursing ,",1995.0
19445,on the character of the complete radiation at a given temperature,l rayleigh,"phil . mag ,",
19449,health maintenance organizations : dimensions of performance,hs luft,,
19450,a characterization of roman trees,ma henning,"discussiones mathematicae graph theory ,",2002.0
19452,"cn , sullivan , jw , gorgon , ra , schlossberg , jl and tyler , sw [ 1989 ] synergistic use of direct","pr cohen , m dalrymple , db moran , f pereira",procs . of,
19487,audio content analysis in video structure analysis,"h jiang , hj zhang","technical report , microsoft research ,",
19490,"organizing global r & d : challenges , dilemmas and future trends",m von zedtwitz,"iamot2002 , the 11th international conference on management & hellip ; ,",
19492,"49 of latina/os came from el salvador , as compared with 40 from mexico",i marshall,,
19496,new neighbor search in large metric space,s brin,proceedings of the,
19497,perspectives on â ?? personal identityâ ??,c raab,"bt technology journal ,",2005.0
19499,the effect of administered crystalloid fluid temperature on aural temperature of moderately and,"lm bernardo , r henker , m bore , s sereika","journal of emergency nursing ,",1997.0
19502,pattern recognition using a family of design algorithms based upon the generalized probabilistic,"s katagiri , bh juang , ch lee","proceedings-ieee ,",1998.0
19524,development of high-power tunable sources in the 12 micrometers and 16 micrometers regions,b lax,,1976.0
19540,trac analysis attacks and trade-os in anonymity providing systems,"a back , u moller , a stiglic","lecture notes in computer science ,",
19544,internal parameters of injection lasers with quantum well active layer,"vp gribkovskii , ga ket ` ko , vp konyaev , an kuzmin ,","proceedings of 3-d international conference , aser physics",
19564,frankfurt am main 1995,e bochinsky,,
19566,breakdown of local equivalence between sparse solution and 1 minimization,"y tsaig , dl donoho","technical report , department of statistics , stanford university ,",
19569,recovery of cfsm-based protocol and service design from protocol execution traces,"k saleh , r probert , k al-saqabi","information and software technology ,",1999.0
19575,looking into video frames on small displays,"x fan , x xie , hq zhou , wy ma",,
19577,an exploration of firm-wide information technology infrastructure investment and services,"p weill , m broadbent , c butler , c soh","proceedings of the international conference on information & hellip ; ,",1995.0
19581,"practical capillary electrophoresis , p. 200",r weinberger,"academic , san diego ,",
19585,erp adoption by european midsize companies,"y van everdingen , j van hillegersberg , e waarts","communications-acm ,",2000.0
19600,impaired endothelium-dependent and independent vasodilation in patients with type 2 ( non-insulin -,"ge mcveigh , gm brennan , gd johnston , bj mcdermott ,","diabetologia ,",1992.0
19611,selection for transport competence among c-terminal polypeptides of escherichia coli hemolysin : 62,"t jarchau , t chakraborty , f garcia , w goebel","submitted for publication ,",
19612,the hydrography of the mid-latitude northeast atlantic ocean ii : the intermediate water masses,hm van aken,"deep-sea research i ,",2000.0
19614,an approximate search engine for structural databases,"jtl wang , x wang , d shasha , ba shapiro , k zhang","proceedings of the 2000 acm sigmod int . conf . on management & hellip ; ,",2000.0
19635,"viscwind , viscous effects on wind turbine blades '",jn sã ¸ rensen,"technical university of denmark ,",
19648,team learning in social studies .,"je steinbrink , rm jones","social studies and the young learner ,",1990.0
19661,"eld , `` measurement of the size , duration and thermal output of fireballs produced by a range of","rk wharton , ja harding , aj barratt , r merri","proc . 21st int . pyrotechnics seminar , moscow ,",
19676,efficient production of hydrogen from higher hydrocarbons using novel membrane reformer,"z chen , s elnashaie","& hellip ; world hydrogen energy conference , montreal , canada , june ,",
19678,improvement of a digital pid algorithm with rate limitation on mv change,"k hiroi , k nagakawa","proc . 28th sice annual conference ,",
19686,cardiac computed tomography,"dp boyd , mj lipton","proc . ieee ,",
19687,web power tools : the cutting edge ?,b machrone,"pc magazine-american edition - ,",
19694,"extreme nonmultiplicative operators , lecture notes","j lindenstrauss , rpjv ryff","university of washington , seattle ,",
19696,robustness of covariance controllers,"m corless , g zhu , re skeleton","proc . 28th ieee conf . decision contr ,",
19705,espnet : expert-system-based simulator of petri nets,"j duggan , j browne","& hellip ; proceedings d [ see also iee proceedings-control theory and & hellip ; ,",1988.0
19706,measurement and prediction of the verification cost of the design in a formalized methodology,"l fernã ¡ ndez , jj dolado",information and software,
19714,fast algorithms for projective clustering,"cc aggarwal , cm procopiuc , jl wolf , ps yu , js park","proc . of acm-sigmod intl. conf . on management of data ,",
19721,capital costs in economic program evaluation : the case of mental health services,"nl cannon , t mcguire , b dickey","new directions for program evaluation ,",
19728,bank oneâ ?? s woes may clip wingspan,t hoffman,,
19734,assessing faculty learning communities,"h hubball , a clarke , al beach","new directions for teaching and learning ,",2004.0
19748,animating human athletics,"j hodgkins , wl wooten , dc brogan , jf oâ ?? brien",proc . acm,
19766,self appraisal questionnaire ( saq ) : a tool for assessing violent and non-violent recidivism,w loza,"unpublished manuscript ,",
19767,geographic applications development : models and tools for the conceptual level,"n tryfona , t hadzilacos","acm-gis ,",
19774,tungsten migration between main chamber and divertor of asdex upgrade,"w schneider , d hildebrandt , x gong , k krieger , r",,
19820,information lifecycle management : the emc perspective,"d reiner , g press , m lenaghan , d barta , r urmston","data engineering , 2004 . proceedings . 20th international",
19837,independent component analysis versus pca,"c jutten , j herault","proc . eusipco ,",
19839,refugee production : an exploration of cold war and post-cold war eras,lk zottarelli,,1999.0
19846,a band theoretical study on the electronic properties in the phase transition cuau 1 to cuau 2 (,k kokko,"oulu univ , proceedings of the 25 th annual conference of the & hellip ; ,",1991.0
19859,accelerating motor adaptation by influencing neural computations,"jl emken , dj reinkensmeyer",,
19876,mulurelataons -- semantics and languages,"a klausner , n goodman","proc 11th vldb conf , stockholm , sweden ,",
19889,"g. graefe , optimization of dynamic query evaluation plans",rl cole,proc . of the/994 acm,
19891,pilot study of mycophenolate mofetil ( rs-61443 ) in the prevention of acute rejection following renal,"k takahashi , t ochiai , k uchida , t yasumura , m","transplant proc ,",1995.0
19893,day three versus day two embryo transfer following in vitro fertilization or intracytoplasmic sperm,"c oatway , j gunby , s daya","cochrane database syst rev ,",2004.0
19894,digital certificate fraud .,m liew,"computerworld ,",
19900,keeping up with product cycles,k gale,"computerworld ,",
19901,log write-ahead protocols and ims/vs logging,"rj peterson , jp strickland","proceedings of the 2nd acm sigact-sigmod symposium on & hellip ; ,",1983.0
19910,treatise on the shift operator : spectral function theory,nk nikol ` skii,,1986.0
19918,strict concurrency and nondeterministic control of discrete event systems,y li,,
19924,carbon dioxide capture from power stations,iea report,"isbn ,",
19929,â ?? the ultra-micrometer ; an application of the thermionic valve to the measurement of very small,r whiddington,"phil . mag ,",
19937,the legacy of rip van winkle .,ww jellema,"new directions for higher education ,",1986.0
19950,updating relational databases through object-based views,"a keller , t barsalou , n siambela , g wiederhold","proc . acm sigmod ,",
19991,contorting high dimensional data for efficient main memory knn processing,"b cui , bc ooi , j su , kl tan","proceedings of the acm sigmod international conference on & hellip ; ,",2003.0
19993,an approximation algorithm for a file-allocation problem in a hierarchical distributed system,"k lam , ct yu",,
19994,eajm cargille . the paradyn parallel performance measurement tool,"bp miller , m callaghan","ieee computer ,",
20013,smoothed bootstrap and statistical data cloning for classifier evaluation,"g shakhnarovich , r el-yaniv , y baram",,
20019,"symons , > icr , george , p. , griffith , j","je bennett , dje ingram","phil . mag ,",
20032,strategic information systems planning : a review,"s pant , c hsu",,
20038,positioning in mobile ad hoc networks,s tschumi,"semester thesis , eth zurich , switzerland ,",
20046,introduction to the theory of ( non-symmetric ) dirichlet forms,"zm ma , m rã ¶ ckner",,1992.0
20048,truststream : a novel secure and scalable media streaming architecture,"h yin , c lin , f qiu , x liu , d wu","proceedings of the 13th annual acm international conference & hellip ; ,",2005.0
20054,argumentation and decision making : a position paper,"s parsons , j fox","lecture notes in computer science ,",1996.0
20056,bruce croft : fast incremental indexing for full-text information retrieval,"w eric , p brown james , w callan","proc . of the 20th inter . conf . on very large databases ( vldb & hellip ; ,",
20069,formation of highly directional radiation patterns with zero values in given directions through,"vs filippov , mv indenbom","radiotekhnika i elektronika ,",1976.0
20094,participatory leadership strategy .,we moomaw,"new directions for higher education ,",1984.0
20105,timemine ( demonstration session ) : visualizing automatically constructed timelines,"r swan , j allan","proceedings of the 23rd annual international acm sigir & hellip ; ,",2000.0
20119,functional interaction of escherichia coli rna polymerase with inorganic polyphosphate,"s kusano , a ishihama","genes to cells ,",1997.0
20130,setting environmental justice in space and place : acute and chronic airborne toxic releases in the,"sl cutter , wd solecki","urban geography ,",
20133,"complex lms algorithm , ''","b widrow , j mccool , m ball","ieee proceedings ,",1975.0
20153,"automata for modelling real-time systems . icalpâ ?? 1990 , lncs 443","r alur , dl dill",,
20158,a distributed algorithm for finding k disjoint paths of minimum total length,"c cheng , spr kumar , jj garcia-luna-aceves","proc . 28th annual allerton conference on communication , & hellip ; ,",
20162,the continuum of professional education and practice,ab knox,"new directions for adult and continuing education ,",2000.0
20181,data fusion techniques of heterogeneous sensor images for debris hazard assessments,"k tsutsui , s miyazaki , h nakagawa , t shiraishi , s","area ,",2001.0
20183,improving backward recovery in workflow systems,"c liu , me orlowska , x lin , x zhou",,
20193,"vpr : a new packing , placement and routing tool for fpga research","v betz , j rose","lecture notes in computer science ,",1997.0
20202,"thouzot , '' une prã © sentation de la mã © thode des ã © lã © ments finis '' , maloine sa , paris , 1981",g dhatt,,
20216,guided tissue regeneration for periodontal infra-bony defects ( cochrane review ),"ig needleman , e giedrys-leeper , rj tucker , hv","cochrane database syst rev ,",2001.0
20232,fiction chronicle,re kuehn,"wisconsin studies in contemporary literature ,",1965.0
20235,"g. , peregrine , h & bredmose h. ( 2004 ) characteristics and design implications of breaking wave","g bullock , c obhrai , g wolters , gw mã 1/4 ller",proc . 29th intl. conference coastal,
20237,on the nonexistence of positive solutions to doubly nonlinear equations for baouendiâ ?? grushin,i kombe,"submitted for publication ,",
20242,new results on an electropneumatic active seat suspension system,gj stein,"proceedings of the i mech e part d journal of automobile & hellip ; ,",2000.0
20247,efficient query reformulation in peer data management systems,"i tatarinov , a halevy","proc . of sigmod ,",2004.0
20259,behavioral correlates of olfactory stimulation in non-affected brothers of schizophrenia patients,"f schneider , u habel , m klein , i toni , k zilles , p",,
20287,in press,gp lewis,& hellip ; loblolly/shortleaf pine demonstration final report . us,
20298,î ± 1-adrenoceptor affinities of drugs for the treatment of benign prostatic hyperplasia in human,"mc michel , b grã 1/4 bbel , s mã ¶ llhoff , t otto , w",proceedings of congress sociã © tã © internationale,
20299,matching information systems with corporate information needs,mc er,"information and software technology ,",1987.0
20306,greek cheeses,e anifantakis,"national dairy commission of greece , athens , greece ,",
20314,replica field theory for random manifolds,"m mezard , g parisi","j. phys . i ( france ) ,",1991.0
20346,"efficient query refinement for image retrieval , ieee conf . on comp","c nastar , m mitschke , c meihac","vis . and pattern recognition , santa barbara , california ,",
20350,disseminating updates on broadcast disks,"s acharya , mj franklin , s zdonik","proceedings of the international conference on very large & hellip ; ,",1996.0
20353,electronic commerce tutorial,b browning,"web developers journal , sep/02/1999 . available at : < http : / / & hellip ; ,",
20354,"ã cents â ? ¬ å?recent results on nonlinear filtering : new class of finite dimensional filters , ã cents â ? ¬ â ? in",sst yau,proc . 29th conf . decision,
20360,spotting hidden contracts : the . net example,"k arnout , b meyer",submitted for,
20371,j. solid state chem,"b chevalier , jl bobet , e gaudin , m pasturel , j",at,
20375,a network-centric approach to embedded software for tiny devices,"de culler , j hill , p buonadonna , r szewczyk , a woo","lecture notes in computer science ,",2001.0
20393,new directions in presentation graphics : impact on teaching and learning,jt head,"new directions for teaching and learning ,",1992.0
20396,comparative analysis of five xml languages,"a bonifati , s ceri","sigmod record ,",
20410,play architecture,u plug,microsoft,
20412,clinical spectrum of familial hibernian fever : a 14-year follow-up study of the index case and,"em mcdermott , dm smillie , rj powell","mayo clinic proceedings ,",1997.0
20425,"running an effective help desk : planning , implementing , marketing , automating , improving ,",c barbara,,1994.0
20435,forest-based statistical sentence generation,i langkilde,,
20438,assessment of the environmental impact from the construction of a dam and a reservoir,"s floras , d pateras , s raptis",demonstration case study ( ref : 639620 ) [ http://ewse . ceo . org,
20453,webview materialization,"a labrinidis , n roussopoulos",,
20468,a resource class independent deadlock detection algorithm,"c beeri , r obermarck","vldb ,",
20488,the media gateway architecture : a prototype for active services,"e amir , s mccanne , r katz",proceedings of acm,
20496,delivering high availability for inktomi search engines,ea brewer,"sigmod conference ,",1998.0
20499,efficient concurrency control for bdisks environments,", a nithrakashyap , r sivasankaran , k ramamritham","proc . acm sigmod intâ ?? l conf . management of data ,",
20503,david bell,"p geographer , t geography","geography ,",2005.0
20505,censor chair : exploring censorship and social presence through psychophysiological sensing,"e aley , t cooper , r graeber , a kerne , k overby , zo","proceedings of the 13th annual acm international conference & hellip ; ,",2005.0
20506,1.0 : userâ ?? s manual,ck simulator,,1995.0
20514,virtual book reports,nl everhart,"electronic school ,",
20518,biochemistry and physiology of herbicide action,c fedtke,,1982.0
20542,wrapper generation for semi-structured information sources,"n asish , c knoblock","acm sigmod ,",
20547,andprabhakarraghavan . automaticsubspaceclusteringof highdimensional data for data mining,"jg rakeshagrawal , d gunopolos","acm sigmod conference ,",
20553,the scholarship of teaching and its implementation in faculty development and graduate education,c kreber,"new directions for teaching and learning ,",2001.0
20565,virtual showcases-presenting european cultural heritage,"j voskamp , s mader","proceedings of acm siggraph ,",
20569,spectral analysis of heart rate without resampling,gb moody,time,
20572,net partitions yield better module partitions,"j gong , l hagen , a kahng","proc . of 29th design au-tomation gonf ,",
20593,"the farm crisis and mental health : a longitudinal ( 1981 , 1986 , 1989 ) and comparative study of the","p beeson , d johnson , s ortega","unpublished manuscript ,",
20600,difference equations,re mickens,,
20604,new design methods for modified reference adaptive control for nonminimum phase systems with,"j lu , y yahai","proceedings of the iee , d. control theory and applications ,",
20605,"a ~ d daya , m. the role concept in data models",cw bachman,"proceedings , third international conference on very large & hellip ; ,",
20607,towards an infrastructure for temporal databases-a workshop report,n pissinoti,"sigmod record ,",1994.0
20616,"structures , semantics and statistics",a halevy,,
20630,"the company as family , no more",nr kleinfield,"new york times ,",
20633,graphics boom affecting mis .,d friend,"computerworld. ,",1985.0
20636,teaching global studies in elementary school : an eric/chess sample .,vj schlene,"social studies and the young learner ,",1992.0
20639,the university without walls ( uww ) program at loretto heights college : individualization for adults .,e greenberg,"new directions for higher education ,",1980.0
20664,interactive collaborative media environments,"dm traill , jd bowshill , pj lawrence","bt technology journal ,",1997.0
20665,"others , when financial incentives encourage work : complete 18-month findings from the self -","w lin , pk robins , d card , k harknett , s lui-gurr",,1998.0
20673,a variable energy electron microbeam : a unique modality for targeted low-let radiation,"mb sowa resat , ga kimmel , le kathmann , ba holben ,",,2004.0
20674,episode matching,"g das , r fleischer , l gasieniec , d gunopulos , j","lecture notes in computer science ,",1997.0
