id,title,authors,venue,year
12008,block implementation of one-dimensional recursive digital filters,r gnanasekaran,"ph. d. thesis california univ. , santa barbara. ,",1978.0
12017,ix task support on the semantic web,"s potter , a tate , j dalton",,
12022,pholidoptera griseoaptera in der fragmentierten agrarlandschaft des schweizer mittellandes,d csencsics,,2002.0
12026,fuel and electricity generation from illumination of inorganic interfaces,ms wrighton,"interim technical report massachusetts inst . of tech. , & hellip ; ,",1982.0
12038,a taxonomy of scientific workflow systems for grid computing,"j yu , r buyya","sigmod record ,",2005.0
12042,incremental data structures and algorithms for dynamic query interfaces,etrbb shneiderman,,1996.0
12058,transport of essential nutrients across the blood-brain barrier of individual structures,ra hawkins,"fed . proc ,",1986.0
12061,multi-table joins through bitmapped join indices,"g graefe , poâ ?? neil","acm sigmod record ,",
12073,"d. , naughton , j. , 1993 , â ?? the 007 benchmarkâ ??","m carey , w de",proceedings of the 1993 acm,
12082,describing linguistic information in a behavioural context : possible or not ? accepted for,g de cooman,"md ,",
12085,object and query transformation : supporting multi-dimensional queries through code reuse,"b yu , r orlandic","proceedings of the 2000 acm cikm international conference on & hellip ; ,",
12087,comparisons of some home range and population parameters among four grizzly bear populations in,"ja nagy , ma haroldson","international conference on bear research and management ,",
12096,comment on a note on dynamic arrays in pascal,n wirth,"acm sigplan notices ,",1976.0
12100,tutorial notes : multimedia conferencing on the internet,v jacobson,"proceedings of acm sigcomm ,",
12106,ariadne : a java-based guided tour system for the world wide web,"j juehne , at jensen , k groenbaek","www7 / computer networks ,",1998.0
12122,lesbians in academia : degrees of freedom,"b mintz , ed rothblum",,1997.0
12134,third-order corrections to the slc final focus,n walker,,
12137,"moment functions in image analysis , theory and applications , published by world scientific in","r mukundan , kr ramakrishnan",,
12140,dynamic query optimization plans,"g graefe , k ward","proceedings of acm-sigmod international conference on & hellip ; ,",
12141,"methodus inveniendi lineas curvas maximi minimive proprietate gaudentes , sive solutio problematis",l euler,oo ser .,
12165,area-time performance of vlsi fir filter architectures based on residue arithmetic,"v paliouras , t stouraitis",,
12177,peer response to low stakes writing in a wac literature classroom,me sargent,"new directions for teaching and learning ,",1997.0
12187,handling real-time images comes naturally to systolic array chip,"w hannaway , g shea , wr bishop","electronic design ,",
12191,bispectrum estimation - a digital signal processing framework,"c nikias , m raghuveer","ieee , proceedings ,",1987.0
12197,"the physics of radiation therapy . williams and wilkins , baltimore",fm khan,"md ,",
12199,abstract interpretation : a unified framework for static analysis of programs by construction of,"p cousot , r cousot","proc . fourth acm popl ,",
12213,web accessibility for the low vision user,"m bergel , a chadwick-dias , t tullis","& hellip ; association annual conference , montreal , canada . june ,",
12216,m & m-query : database support for the annotation and retrieval of biological research articles,"k baclawski , n fridman","proc . acm sigmod conference ,",1993.0
12239,partial order models for quantitative extensions of lotos .,"e brinksma , jp katoen , r langerak , d latella","computer networks ,",1998.0
12240,efficiently publishing relational data as xml documents,"m carey , b lindsay , h pirahesh , b reinwald",proc .,
12248,dos-resistant authentication with client puzzles,"t aura , p nikander , j leiwo","lecture notes in computer science ,",2001.0
12255,color 3-d electronic imaging of the surface of the human body,m rioux,proceedings of,
12281,"ge0id93 . software for pc compatible computers . national geodetic survey , noaa , silver spring","dg milbert , dg schultz","md ,",
12287,ucrl-8714 ( 1959 ),a ghiorso,"at . energ ,",
12291,changes in soil carbon storage and associated properties with disturbance and recovery,wh schlesinger,"the changing carbon cycle : a global analysis ,",1986.0
12292,getting ideas into print : some tips for practitioners .,rd fulton,"new directions for adult and continuing education ,",1991.0
12299,the relationship of the glycemic index to lipogenesis in humans,ej parks,"proceedings of the 6th ( millenium ) vahouny conference , [ d & hellip ; ,",
12305,ralph hebden ( editor ),"p geographer , t geography",,
12308,reversal of female mate choice by copying in the guppy ( poecilia reticulata ),"la dugatkin , jgj godin","proceedings : biological sciences ,",1992.0
12316,browser helper objects : the browser the way you want it,d esposito,"microsoft corporation ,",
12320,analysis of http/1 .1 on a wireless network,"s cheng , k lai , m baker","technical report , stanford university ,",
12330,screening multiple endocrine neoplasia type 2a families using dna markers,"h sobol , a salvetti , c bonnardel , gm lenoir",,
12335,measles virus entry : generation of hybrid cd46/cd4 receptors to identify cd46 domains required for,u schneider,"university of zurich , zurich , switzerland ,",
12339,special issue on carbon nanotubes,rc haddon,"acc . chem . res ,",
12342,"chimie 2003 , 6 , 635-644 ; b ) hang , hc ; bertozzi , cr","f peri , l cipolla , b la ferla , f nicotra","acc . chem . res ,",
12354,an empirical study of on-chip parallelism,l snyder,,
12358,"a data extraction , processing and restructuring system","nc shu , bc housel , rw taylor , sp ghosh , vye lum","acm trans . database syst ,",
12361,taking account of the influence of the bending of vvã?r -1000 fuel assemblies on the power of fuel,gl ponomarenko,at .,
12366,optimized query execution in large search engines with global page ordering,"x long , t suel","proceedings of the international conference on very large & hellip ; ,",2003.0
12379,understanding mcmc,"go roberts , rl tweedie","to appear ,",
12382,"lock , and muirhead",f cameriniâ ? ¦,"phil . mag ,",
12385,measuring herding and exaggeration by equity analysts and other opinion sellers,e zitzewitz,"unpublished manuscript ,",2001.0
12405,time bounded random access machines,"sa cook , ra reckhow","proceedings of the fourth annual acm symposium on theory of & hellip ; ,",1972.0
12406,boston comnmnity information system 1986 erperimenfal test results,dk giffordâ ? ¦,"mit/lcs/tr -397 . imit laboratory for computer science , cambridge ,",
12420,source acm sigmod record archive,"rt snodgrass , m winslett","acm sigmod record ,",1994.0
12434,the postsynaptic spectrin/4 .1 membrane protein '' accumulation machine '',"aj baines , l keating , gw phillips , c scott",,
12439,informix under control : online query processing,"jm hellerstein , r avnur , v raman","data mining and knowledge discovery ,",2000.0
12442,the imp1b projectâ ?? abstract for special session,p naude,"mcloughlin , d and c horan , proceedings of the 15 thannual & hellip ; ,",
12443,"others , schema and database evolution in the o 2 object database system","f ferrandina , t meyer , r zicari",proc . vldb ( sep. .,
12448,cilindrical patch antenna for wireless communication,"z sipus , n herscovici","at ap ,",
12463,dynamics of early detection,"d lin , r morris",proceedings of acm,
12493,the occupational role of the evaluation research manager,ra dentler,"new directions for program evaluation ,",1983.0
12499,the 007 benchmark,"mj carey , dj dewitt , jf naughton",proceedings of the 1993 acm sigmod international conference,
12505,dbsim : a simulation tool for predicting database performance,"m lefler , m stokrp , c wong","proceedings of the 1996 acm sigmod international conference & hellip ; ,",1996.0
12516,the natural radioactivity of lutetium,"d dixon , a mcnair , sc curran","phil . mag ,",
12519,understanding knowledge creation and expertise through an instance based model of knowledge,"md ` eredita , c barreto","unpublished manuscript ,",
12565,development of physics text corpora for latent semantic analysis,"dr franceschetti , a karnavat , j marineau , gl",,
12566,intentional student development and retention .,mmg stodt,"new directions for higher education ,",1987.0
12567,â ?? using nexrad precipitation data as input to hydrologic models .,"ad nicks , fr scheibe","proc. , 28th awra annual conf . and symposium on managing & hellip ; ,",
12592,kerberos authentication and workstation services and kerberos authentication at project athena .,"d davis , r swick",,1990.0
12595,designing secure web-based applications for microsoft windows 2000,"m howard , m levy , r waymire",,2000.0
12601,dominance relationships of tree associated herbs in some california grasslands,vt parker,,1977.0
12604,"swallow tail streamer is a mechanical device for self deflection of tail leading edge , enhancing",ra norberg,"proceedings : biological sciences ,",1994.0
12617,maximum-likelihood blind equalization,"m ghosh , cl weber","proc . spie ,",1991.0
12623,the concept of the firm in economic geography,"m taylor , b asheim","economic geography ,",
12634,"c. , and pires , f. , 1994 , databases for gis",b medeiros,sigmod,
12661,problem-based learning in medicine and beyond : a brief overview,hs barrows,"new directions for teaching and learning ,",1996.0
12663,monitoring of selections of visual stimuli and the primate frontal cortex,m petrides,"proceedings : biological sciences ,",1991.0
12698,wrp : final report on vermontâ ?? s welfare restructuring project,"d bloom , r hendra , c michalopoulos , c redcross , s",,2002.0
12707,preliminary clinical experience with biodegradable plate and screw fixation,"m ninkovic , a rumer , a kofler","& hellip ; of the european union demonstration project bmh4â ?? 98â ?? & hellip ; ,",
12710,integrating and customizing heterogeneous e-commerce applications,"a eyal , t milo","the vldb journal the international journal on very large & hellip ; ,",2001.0
12712,very large data bases,"r ng , j han","proceedings of the 20th international conference on very & hellip ; ,",
12716,"db2 common server : technology , progress , & directions",b lindsay,"proceedings of the international conference on very large & hellip ; ,",1995.0
12724,"19 , cambridge 1916",t no,,
12728,movements and associated behaviour ofwoodland caribou in central manitoba,"mw shoesmith , dr storey","proc . int . congr . game biol ,",
12739,the national medical knowledge bank,w sterling,"proceedings of the international conference on very large & hellip ; ,",1998.0
12749,equivalence of views by query capacity,ct connors,"proceedings of the fourth acm sigact-sigmod symposium on & hellip ; ,",1985.0
12753,on saying ã cents â ? ¬ å?enough already ! ã cents â ? ¬ â ? in sql,"mj carey , d kossmann",proc . acm sigmod,
12754,anonymous fingerprinting,"b pfitzmann , m waidner","lecture notes in computer science ,",1997.0
12772,electronic market : the roadmap for university libraries and members to survive in the information,"m christoffel , s pulkowski , b schmitt , pc","acm sigmod record ,",1998.0
12786,territorial competition and locational advantage in the london region,ir gordon,"american association of geographers annual conference , & hellip ; ,",
12827,mutual dependencies and some results on undecomposable relations,jm nxcholas,"proc . 4th int . conf . very large data bases { west berlin ,",
12838,misperception of exponential growth and the psychological magnitude of numbers,wa wagenaar,"see wegener ,",
12863,ssch : slotted seeded channel hopping for capacity improvement in ieee 802.11 ad-hoc wireless,"p bahl , r chandra , j dunagan",,
12872,typing dynamic typing,"ai baars , sd swierstra",,
12900,algorithmic aspects in large deformation contact analysis using â ?? â ?? solid-shellâ ?? â ?? elements,"m harnau , a konyukhov , k schweizerhof",submitted for,
12901,"microsoft application center 2000 component load balancing , technologie overview",c rees,"microsoft , september ,",
12908,plumage coloration as a signal of social status,jc senar,"proc . int . ornithol . congr ,",
12913,best practices for the prevention and treatment of venous leg ulcers,"b kunimoto , m cooling , w gulliver , p houghton , h",,
12950,mussel aquaculture in puget sound,"d skidmore , kk chew",,1985.0
12954,flow cytometry analysis : a high technology crossmatch technique facilitation transplantation,"mr garovoy , ma rheinschmidt , m bigosâ ? ¦",,1983.0
12957,the politics of workplace literacy : a case study,sg gowen,,1992.0
12967,logging and wildfire influence on grizzly bear habitat in northwestern montana,"p zager , c jonkel , j habeck","international conference on bear research and management ,",
12970,parlay x web services,"h lofthouse , mj yates , r stretch","bt technology journal ,",2004.0
12984,"andm . wolf ( 1998 ) â ?? inferenceforthemeanintheheavy-tailedcase , â ??",jp romano,"technical report , department of statistics , stanford",
12986,mining compressed frequent-pattern sets,"d xin , j han , x yan , h cheng",,
12990,probabilistic information theory,f jelinek,new,
13000,compiling scientific programs using partial evaluation,"a berlin , d weise","ieee computer ,",
13012,shostak 's congruence closure as completion,d kapur,"lecture notes in computer science ,",1997.0
13021,design of a multi-sender 3d videoconferencing application over an end system multicast protocol,"m hosseini , nd georganas","proceedings of the eleventh acm international conference on & hellip ; ,",2003.0
13037,"object-relational database systems : principles , products , and challenges","mj carey , nm mattos , ak nori","sigmod record ,",1997.0
13070,"awareness , attitudes , and perceptions of regular education students towards students who receive",sa johnson,,2004.0
13111,to appear in the proceedings of the 7th international symposium on heavy flavor physics,a nippe,"santa barbara , california , july ,",
13112,proof theories for some prioritized consequence relations,l verhoeven,,
13125,trust in close relationships,"jk rempel , jg holmes , mp zanna","journal of personality and social psychology ,",
13126,rehabilitation and reuse of college and university facilities .,hl goyette,"new directions for higher education ,",1980.0
13127,the xml typechecking problem,d suciu,"sigmod record ,",2002.0
13136,managing temporal financial data in an extensible database,"r chandra , a segev",,
13141,a database interface for an integrated cad system,"c jullien , a leblond , j lecourvoisier","proceedings of the 23rd acm/ieee conference on design & hellip ; ,",1986.0
13146,safe areas of computation ( sac ) for secure computing,alm dos santos,,2000.0
13149,"haradome , â ?? temp er atur e depend ece of resistivities of sn0,-based gas sensors exposed to co , h , ,","m nitta , s otani , mj haradone","electronic materials ,",
13150,non-zero-sum gaze and persuasion,"jn bailenson , ac beall , j blascovich , j loomis , m","& hellip ; manuscript , university of california , santa barbara , ca ,",2003.0
13163,a review of theories & research on group development,ap beck,unpublished,
13166,querying the internet with pier,n ahmed,,
13169,"august 30 , 2000 , oregon department of geology and mineral industries , baker city field office ,",m ferns,"ecology and environment , inc. , seattle ,",
13171,approaching the ml performance with iterative decoding,"e papagiannis , ma ambroze , m tomlinson",,
13175,specialist epilepsy nurses for treating epilepsy,"p bradley , b lindsay","cochrane database syst rev ,",2001.0
13204,method for optimal actuator and sensor placement for lar ge flexible space structures [ z ],kb lim,"proceedings of the aiaa guidance , navigation an d control & hellip ; ,",
13210,vaporware tactics elicit mixed views,sj johnston,"computerworld ,",
13212,'' a wonderfully terrible place to be '' : learning in practitioner inquiry communities .,sl lytle,"new directions for adult and continuing education ,",1996.0
13229,integral equation analysis of a polygonal semiconductor microcavity,"ln illyashenko , ai nosich , t benson",,
13235,a web based multi-display presentation system,"f zhao , q liu","proceedings of the 12th annual acm international conference & hellip ; ,",2004.0
13236,â ?? personality in interactive computer characters : the importance of consistency,k isbister,unpublished,
13244,modeling large scale olap scenarios,w lehner,"lecture notes in computer science ,",1998.0
13259,chelation therapy for atherosclerotic cardiovascular disease,"mv villarruz , a dans , f tan","cochrane database syst rev ,",2002.0
13260,an interpretation of the contemporary catholic understanding.â ??,gh rights,,1982.0
13267,a survey of parallel computer architechtures,r duncan,"ieee computer ,",
13271,magic sets and other strange ways to execute logic programs,"f bancilhon , d maier , y sagiv , jd ullman","proc . of acm pods ,",
13276,layered timing diagrams { visual constraint programming for system level design,"r schlor , j helbig","submitted to publication ,",
13280,school violence and the role of the school psychologist,rg arrowood,,2000.0
13305,"solynin , â ?? modules and extremal-metric problems , â ??",a yu,"algebra i analiz ,",
13308,the demise of gentrification ? a commentary and prospective view,ls bourne,"urban geography ,",1993.0
13316,development of children 's theory of mind,"r huard , b hayes-roth","stanford university : technical report , 1996b . ( new",
13318,a relationship mechanism for a strongly typed object-oriented database,"a albano , g ghelli , r orsini","proc . of the 17th int . conf . on vldb , barcelona , s ,",
13329,ils : a framework for integrating multiple heterogeneous learning agents,"b silver , j vittal , w frawley , g iba , k bradford","procs of second generation expert systems , l oth & hellip ; ,",
13331,using guided imagery in the emergency department,cw hatler,"journal of emergency nursing ,",1998.0
13333,a method for retrieving music data with different bit rates using mpeg-4 twinvq audio compression,"m kobayakawa , m hoshi , k onishi","proceedings of the 13th annual acm international conference & hellip ; ,",2005.0
13338,is this a drill ? improving pediatric emergency preparedness in north carolina 's emergency,sm hohenhaus,"journal of emergency nursing ,",2001.0
13345,stress related failures causing open metallization,"sk groothuis , wh schroen","proc . int . reliability phys . syp ,",
13347,would i rather fight than switch ? : consumer regret following switch versus repeat decisions in,"j inman , m zeelenberg","unpublished manuscript ,",
13365,using plan recognition in human-computer collaboration,"n lesh , c rich , cl sidner","courses and lectures-international centre for mechanical & hellip ; ,",1999.0
13372,situational evaluation of teaching on campus,"re stake , ej cisneros-cohernour","new directions for teaching and learning ,",2000.0
13402,skin temperature and thermoregulatory sweating : a control systems approach,"rw bullard , mr banerjee , f chen , r elizondo , ba","see ref ,",
13408,mills . the fuzzball,l david,"proc . acm sigcomm conference ( sigcommâ ?? 88 ) ,",
13410,the strong isometric dimension of finite reflexive graphs,"sl fitzpatrick , rj nowakowski","discussiones mathematicae graph theory ,",2000.0
13414,today 's actions tomorrowâ ?? s landscapes,s thompson,"proceedings of the 25 thanniversary conference of the new & hellip ; ,",
13421,composite materials for electronic functions,ddl chung,,2000.0
13432,generalized time-shift covariant qtfrs with arbitrary group delays,a papandreou-suppappola,"proc . 29th asilomar conf . signals , syst .",
13433,k. proficient machine systems : a proposal of new research frontiers for manufacturing in the 21st,"k iwata , m onosato , k teramoto","proc . 29th cirp int . seminar on manufacturing systems ,",
13436,depot fluphenazine for schizophrenia,"ce adams , m eisenbruch","cochrane database syst rev ,",2000.0
13439,dissimilation as local conjunction,j alderere,"proceedings-nels ,",1997.0
13441,asymptotically better list colourings,"m molloy , b reed",to,
13443,xxl : a prototype for a library of query processing algorithms,"j van den bercken , jp dittrich , b seeger",,2000.0
13445,strauss : a specification miner,g ammons,,2003.0
13447,ductile fracture in copper single crystals,"s saimoto , wf hosford , wa backofen","phil . mag ,",
13452,"information processing , knowledge development , and strategic supply chain performance","gtm hult , sf slater","academy of management journal ,",2004.0
13464,microsoft windows media resource kit,"t gill , b birney",,2003.0
13466,"â ?? brien ma , freemantle n , oxman ad , wolf f , davis da , herrin j. continuing education meetings and",o thomson,"cochrane database syst rev ,",
13479,software tools for knowledge fusion,"c holsapple , a whinston","computerworld ,",
13482,the design and implementation of a sequence database system,"p seshadri , m livny , r ramakrishnan","vldb ,",1996.0
13487,model-based semantic compression for network-data tables,"s babu , m garofalakis , r rastogi , a silberschatz",,
13524,mondrian/system for automatic generation of dataflow diagrams,"lb protsko , pg sorenson , jp tremblay","information and software technology ,",
13538,server selection on the world wide web,"n craswell , p bailey , d hawking",,
13560,the tensionfree vaginal tape procedure ( tvt ) in treatment of recurrent female stress incontinence,cg nilsson,"proc intern continence society 29th ann meeting , denver , & hellip ; ,",
13562,supporting userde ned activity spaces,"w wang , j haake",proc . of acm,
13564,airbags boom when ic accelerometer sees 50g,f goodenough,"electronic design ,",
13573,openness to a broader view of scholarship,l richlin,"new directions for teaching and learning ,",1993.0
13613,the effect of nacl and licl on vasopressin-sensitive adenyl cyclase .,"t dousa , o hechter","life sci i ,",1970.0
13619,geometrically-necessary dislocation density in continuum crystal plasticity theory and fem,"h dai , dm parks","unpublished manuscript ,",
13623,"a retrospective review of the relationship between facial fractures , head injuries , and cervical","d sinclair , m schwartz , j gruss , b mclellan","journal of emergency medicine ,",1988.0
13636,the case for partial indexes,m stonebraker,"sigmod record ,",1989.0
13648,requirements for a composition language,"o nierstrasz , td meijler","lecture notes in computer science ,",1995.0
13650,"los , etal",kr chuttamir,& hellip ; for the treatment of gerd : demonstration of safety in,
13667,high resolution aerodynamic analysis of full helicopter configurations,"sg voutsinas , dg triantos","european rotorcraft forum , 25 th , rome , italy , proceedings. ,",1999.0
13669,htpd conference 2004,m kuldkeppâ ? ¦,san,
13672,improving educational quality while financial strength is eroding .,h smith,"new directions for higher education ,",1982.0
13678,distributed transactions in practice .,acms anthology,"sigmod record ,",1999.0
13680,interpolation of deflection of the vertical ... * paper of tdk,m takã ¡ tsy,"technical university , budapest ,",
13681,high-performance routing in networks of workstations with irregular topology,f silla,,
13693,a spoken language system for information retrieval,"sk bennacef , h bonneau-maynard , jl gauvain , l","proc . icslp ,",
13697,"uptake of arsenate , trimethylarsine oxide , and arsenobetaine by the shrimp crangon crangon","da hunter , w goessler , ka francesconi","marine biology ,",1998.0
13699,selectivity estimation in spatial databases,"s achaya , v poosala , s ramaswamy","proc . acm sigmod intâ ?? l conf . management of data ,",
13708,introduction,"v honavar , c higuera","machine learning ,",2001.0
13709,an n log n algorithm for the two-variable-per-constraint linear program satisfiability problem,cg nelson,"technical report technical note sta , stanford university ,",
13717,"height-balanced trees of order ( p , 7 , 6 )",shs huang,"acm transactions on database systems ,",1985.0
13720,window query-optimal clustering of spatial objects,"bu pagel , hw six , m winter",,
13768,humor as structure and theme in faulkner 's trilogy,pg adams,"wisconsin studies in contemporary literature ,",1964.0
13775,similarity judgements and the causes of relational responding,d hackett,,2000.0
13789,durable goods and the wealth distribution,"a dä ± az , mj luengo-prado","unpublished manuscript ,",2002.0
13790,an efficient algorithm for mining association in large databases,"a savasere , e omiecinski , s navathe",,
13797,isolated uvular angioedema associated with ace inhibitor use,"dc kuo , ra barish","journal of emergency medicine ,",1995.0
13799,", s. sudarshan , m. bawa , g. bhalotia , and d. shah . turbo-charging vertical mining of large databases",p shenoy,"technical report tr-2000-02 , dsl , indian institute of science ,",
13812,â ? ³ a predicate matching algorithm for database rule systems.â ? ³ acm sigmod international conference,e hansonâ ? ¦,"sigmod record ,",
13822,an adaptive signal derivative estimator,"x yu , jx xu","electronic letters ,",
13826,penetration of penicillin into human phagocytes containing gonococci .,"dr veale , h smith",lancet i,1975.0
13843,balancing push and pull for data broadcast,"a swarup , m franklin , s zdonik","proceedings of the acm sigmod conference , tucson-arizona , & hellip ; ,",
13852,microwave dielectric properties of bao-tio2-wo3 ceramics sintering with glasses [ a ] . 1995 ieee mtt-s,"t takada , sf wang , sj jangâ ? ¦","seattle , washington ,",
13861,"mentoring , modeling , monitoring , motivating : response to students ' ungraded writing as academic",a young,"new directions for teaching and learning ,",1997.0
13862,drifting games,re schapire,"machine learning ,",2001.0
13864,parallelizing oodbms traversals : a performance evaluation,"dj de witt , jf naughton , jc shafer , s venkataraman","the vldb journal the international journal on very large & hellip ; ,",1996.0
13874,spidaâ ?? a novel data analysis tool,"d nauck , m spott , b azvine","bt technology journal ,",2003.0
13884,self-relevant scenarios as mediators of likelihood estimates and compliance : does imagining make it,"wl gregory , rb cialdini , km carpenter","journal of personality and social psychology ,",
13887,optimal computation of total projections with unions of chase join expressions,epf chan,"proceedings of acm sigmod conference ,",
13889,seeking out children in need .,s cusack,"computerworld. ,",1990.0
13893,a review and reconceptualization of organizational commitment,ae reichers,"the academy of management review ,",1985.0
13896,dut . 1977 . postharvest handling of south african citrus fruit,p pelser,proc . int . soc .,
13899,field report,s jejeebhoy,"bombay ,",
13903,fast algorithms for mining association rules in databases,"r agrawal , r srikant","the 20th int &#39; l conf . on vldb , chile ,",
13921,the structure of science,e nagel,,1961.0
13933,efficient processing of spatial joins using r-trees,"t brinkhoff , hp kriegel , b seeger",,
13950,personal communication,c gasperoni,"athens , greece ,",
13956,pricetg ( 1979 ) accesspathelectioninarelationaldatabasemanagement system,"amm selingerpg , lr chamberlindd",proceedings of the acm sigmod international conference on,
13971,how to charge for network services - flat-rate or usage-based ?,"j altmann , k chu","computer networks ,",2001.0
13973,"table of integrals , series , and products ( 4th edition 1980 , academic press )","is gradshtein , im ryzhik",see,
13991,knowledge sharing technology project overview,"t finin , m cutkosky , t gruber , j van baalen","technical report ksl-91-71 , stanford university , november",
13993,a probabilistic framework for matching temporal trajectories : condensation-based recognition of,"mj black , ad jepson","lecture notes in computer science ,",1998.0
13995,topology,"wp thurston , td geometry",to,
14016,merging ranks from heterogeneous internet sources,"l gravano , h garcia-molina","proceedings of the international conference on very large & hellip ; ,",1997.0
14021,the concentration of high-value-added manufacturing,a pred,"economic geography ,",1965.0
14027,"neuroticism , marital interaction , and the trajectory of marital satisfaction","br karney , tn bradbury","journal of personality and social psychology ,",1997.0
14028,stressful life events : their nature and effects,"bs dohrenwend , bp dohrenwend",,1974.0
14037,erq : controlled inference and instruction techniques for dbms query languages,j longstaff,"proceedings of the 1982 acm sigmod international conference & hellip ; ,",1982.0
14039,"the web , now in infrared",c levin,pc,
14047,using program theory to describe and measure program quality,"l bickman , ka peterson","new directions for program evaluation ,",
14049,statement on non-heart-beating donor programs,g kootstra,"transplantation proceedings ,",1995.0
14050,solving non-boolean satisfiability problems with stochastic local search : a comparison of encodings .,"am frisch , tj peugniez","unpublished manuscript , available from http://www . cs . york .",
14052,incomplete information costs and database design,"h mendelson , an saharia","acm transactions on database systems ,",1986.0
14057,modelling the hysteretic characteristics of a magnetorheological fluid damper,er wangâ ? ¦,"proceedings of the i mech e part d journal of automobile & hellip ; ,",2003.0
14061,scheduling tasks with nonuniform deadlines on two processors,"mr garey , ds johnson","journal of the acm ( jacm ) ,",1976.0
14063,an efficient implementation of boolean functions and finite state machines as self-timed circuits,"i david , r ginosar",,
14068,developing an object exchange model template ( oemt ) for grids distributed supply chain ( dsc ),"g tan , wn ng , s taylor","san diego , usa ,",
14094,salinger : the romantic background,cf strauch,"wisconsin studies in contemporary literature ,",1963.0
14099,an algorithm for characterizing error event sequences in partial response channels,m berggren,"& hellip ; project , swiss fed . inst . technol . zurich , switzerland , aug ,",
14102,collaboration and learning within immersive virtual reality,"rl jackson , e fagan","the proceedings of acm cve ,",2000.0
14143,modeling and simulation of friction,"da haessig , b friedland","proc . spie ,",1991.0
14151,expression of the vax family homeobox genes suggests multiple roles in eye development,"k ohsaki , t morimitsu , y ishida , r kominami , n","genes to cells ,",1999.0
14152,exploiting and protecting 802.11 b wireless networks,c ellison,"pc magazine , september 4th ,",2001.0
14161,speech-based and video-supported indexing of multimedia broadcast news,"y hayashi , k ohtsuki , k bessho , o mizuno , y matsuo",,
14191,reminiscences on influential papers,e bertino,"acm transactions on database systems ,",1976.0
14208,attachment styles and patterns of self-disclosure,"m mikulincer , o nachshon","journal of personality and social psychology ,",
14213,"building a scalable geo-spatial database system : technology , implementation , and evaluation","j patel , j yu , n kabra , k tufte , b nag , j burger ,","proc . acm sigmod int . conf . on management of data ,",
14235,archaeological contributions of skeletal lead analysis,ac res,"acc . chem . res ,",2002.0
14250,satisfying the constraints of causal modeling,"cs reichardt , hf gollob","new directions for program evaluation ,",1986.0
14263,adaâ ?? the project,wa whitaker,"history of programming languages ,",
14267,"fish , robert s. kraut , robert e. : expressive richness : a comparison of speech and text as media for",be chalfonte,proceedings of acm,
14272,properties of ridge waveguide,sb cohn,"proc . ire ,",
14282,retention and measurement of iodine-129 and of organoiodine in the off-gas streams of the karlsruhe,"fj herrmann , v motoi , b herrmann , a van schoor , d","san diego ,",
14306,understanding causes and generalizing about them,"mw lipsey , lb sechrest , ag scott",new directions for program,
14310,xml and information retrieval : a sigir 2000 workshop,"d carmel , y maarek , a soffer","sigir forum ,",2000.0
14322,high sample throughput with rapid microsampling flow injection icp-ms,"er denoyer , a stroch , q lu",,1993.0
14332,does reduced length of stay decrease the number of emergency department patients who leave without,"cmb fernandes , a price , jm christenson","journal of emergency medicine ,",1997.0
14334,a first experimental study of a dynamic transitive closure algorithm,"t miller , c zaroliagis",,
14335,automatic intelligent data analysis in sensor networks for ispace,"dd nauck , b majeed","bt technology journal ,",2004.0
14336,decomposition and composition of a relational database,"y tanaka , t tsuda","vldb ,",1977.0
14338,on the definition of functional dependencies in xml,"mw vincent , j liu , c liu , m mohania","submitted to acm transactions on internet technology ,",2004.0
14372,improving memory in old age through implicit self-stereotyping,b levy,"journal of personality and social psychology ,",1996.0
14374,rrxs : redundancy reducing xml storage in relations,"y chen , s davidson , c hara , y zheng","proceedings of the international conference on very large & hellip ; ,",2003.0
14409,a dynamic associate search index for oodb,"cc low , bc ooi , hl h-trees","acm sigmod pm. , ( 1992 )",
14417,"jr. , & sudnick , dr ( 1981 )",wd horrocks,"acc . chem . res ,",
14439,self-monitoring and speech in feigned and unfeigned lying,"aw siegman , ma reynolds","journal of personality and social psychology ,",
14443,singular distributed parameter systems,z trzaska,,
14447,virtual classrooms and communities,l neal,"proceedings of the international acm siggroup conference on & hellip ; ,",1997.0
14471,beating bias with books : fostering awareness and compassion with children 's literature,"eh roweli , tb goodkind , eu henshaw","social studies and the young learner ,",1999.0
14478,slow convergence ? the new endogenous growth theory and regional development .,"r martin , p sunley","economic geography ,",1998.0
14486,overview of the constrained expression design language,lk dillon,,1986.0
14505,xviith congress of the international union of crystallography,"ik larsen , bb nielsen , h rasmussen , js kastrup","seattle , washington , usa abstract ps04 ,",
14512,a perfectly matched layer formulation for haar wavelet based mrtd,"k goverdhanam , cd sarris , mm tentzeris , lpb katehi","proc . 29th eur . microwave conf ,",
14514,fast multiresolution querying,"ce jacobs , a finkelstein , dh salesin","proceedings of acm siggraph ,",
14521,incremental and effective data summarization for dynamic hierarchical clustering,"s nassar , j sander , c cheng",proc . of acm,2004.0
14522,science under the rising sun : weapons development and the organization of scientific research in,we grunden,,1998.0
14527,"mining database structure ; or , how to build a data quality browser","t johnson , s muthukrishnan , p dasu , v shkapenyuk","proc . of acm sigmod , to appear ,",
14540,distributed application support : survey and synthesis of existing approaches,a schill,"information and software technology ,",1990.0
14551,logp2004 the 3rd lipophilicity symposium,"iv tetko , p bruneau 3rd","zurich , switzerland ,",
